param n=100;
param m=6;
param K = 18;
param Q = 60;
param L =38;
param HC:=
1 204.17
2 197.202
3 256.53
4 244.5
5 256.902
6 236.728;

param o:
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100:=
69	172.0465053	180.2775638	44.72135955	98.99494937	250.1999201	107.7032961	158.113883	191.0497317	220	152.6433752	237.6972865	182.4828759	212.1320344	113.137085	44.72135955	192.3538406	67.08203932	281.6025568	250.7987241	123.6931688	31.6227766	151.3274595	187.8829423	177.2004515	120.4159458	36.05551275	215.4065923	30	178.0449381	275.1363298	122.0655562	277.3084925	257.0992026	167.6305461	60	228.035085	133.4166406	80	125.2996409	110	42.42640687	202.4845673	120.4159458	160.3121954	184.3908891	120.4159458	238.5372088	290.1723626	155.241747	202.2374842	111.8033989	298.3286778	114.0175425	100.4987562	200.9975124	178.8854382	85.44003745	128.0624847	172.626765	136.0147051	72.80109889	262.488095	143.1782106	104.4030651	131.5294644	259.6150997	134.1640786	254.9509757	0	170	67.08203932	170	221.3594362	100.4987562	270.1851217	94.86832981	253.179778	156.5247584	193.1320792	50	300.6659276	152.3154621	165.5294536	162.788206	148.6606875	94.33981132	120.8304597	272.0294102	58.30951895	265.7066051	60.8276253	276.5863337	222.0360331	263.0589288	300.8321791	241.8677324	231.9482701	85.44003745	230.2172887	269.2582404
70	104.4030651	14.14213562	155.241747	122.0655562	80.62257748	80.62257748	98.48857802	28.28427125	50	89.4427191	84.85281374	31.6227766	50	120.4159458	131.5294644	36.05551275	152.3154621	114.0175425	116.6190379	184.3908891	140.3566885	28.28427125	80	50	50.99019514	192.3538406	85.44003745	140	114.0175425	127.2792206	98.99494937	144.222051	100	50.99019514	180.2775638	78.10249676	191.0497317	187.8829423	155.5634919	60	143.1782106	110	113.137085	14.14213562	41.23105626	113.137085	133.4166406	120.4159458	44.72135955	42.42640687	156.2049935	138.9244399	67.08203932	70.71067812	36.05551275	80.62257748	161.245155	106.3014581	30	56.56854249	165.5294536	113.137085	42.42640687	76.15773106	230.2172887	106.3014581	78.10249676	94.33981132	170	0	152.3154621	82.46211251	80.62257748	188.6796226	100.4987562	166.4331698	89.4427191	76.15773106	70.71067812	177.2004515	131.5294644	67.08203932	72.80109889	31.6227766	58.30951895	144.222051	78.10249676	120.4159458	148.6606875	120.4159458	170.8800749	116.6190379	58.30951895	98.48857802	155.5634919	126.4911064	67.08203932	94.86832981	60.8276253	114.0175425
71	194.1648784	165.5294536	22.36067977	41.23105626	230.8679276	122.0655562	180.2775638	178.8854382	199.2485885	172.0465053	233.2380758	152.9705854	182.4828759	148.6606875	41.23105626	162.788206	120	251.7935662	256.1249695	180	70	126.4911064	197.9898987	178.0449381	102.9563014	102.9563014	220.2271555	60	202.4845673	274.5906044	70.71067812	284.2534081	250.5992817	130.3840481	30	190	190	143.1782106	172.626765	100	90	220.2271555	63.2455532	139.2838828	180.2775638	152.3154621	254.9509757	269.2582404	121.6552506	172.626765	161.245155	260.1922366	85.44003745	98.99494937	187.8829423	191.0497317	20	156.5247584	143.1782106	101.9803903	130.3840481	260.7680962	114.0175425	76.15773106	196.468827	255.5386468	150	220.2271555	67.08203932	152.3154621	0	184.3908891	180.2775638	161.245155	245.1530134	150	220.9072203	110.4536102	150.3329638	114.0175425	281.6025568	110	176.9180601	133.4166406	110.4536102	141.4213562	136.0147051	269.2582404	10	266.2705391	121.6552506	268.3281573	192.3538406	230.8679276	302.3243292	254.5584412	202.2374842	102.9563014	206.1552813	264.1968963
72	22.36067977	76.15773106	176.9180601	170	122.0655562	64.03124237	22.36067977	72.11102551	106.3014581	20	82.46211251	114.0175425	125.2996409	70	148.6606875	117.0469991	121.6552506	170.2938637	82.46211251	126.4911064	138.9244399	100	20	36.05551275	94.86832981	177.2004515	50	144.222051	31.6227766	110.4536102	158.113883	107.7032961	101.9803903	130.3840481	205.1828453	156.5247584	130	150	94.86832981	89.4427191	130	36.05551275	170.8800749	90.55385138	50	60	70.71067812	156.5247584	120	120.8304597	101.9803903	205.1828453	117.0469991	86.02325267	78.10249676	10	200	50	111.8033989	121.6552506	130.3840481	100	110.4536102	120.8304597	177.2004515	100.4987562	36.05551275	164.0121947	170	82.46211251	184.3908891	0	161.5549442	141.4213562	150	120.4159458	156.2049935	150.3329638	152.9705854	152.9705854	161.5549442	140.3566885	10	110.4536102	130.3840481	100	50	110	176.9180601	100.4987562	141.4213562	121.6552506	130.3840481	162.788206	133.4166406	72.11102551	136.0147051	86.02325267	120.4159458	110.4536102
73	183.8477631	85.44003745	192.3538406	140	89.4427191	155.5634919	178.8854382	92.19544457	70.71067812	170	131.5294644	50	40	198.4943324	177.2004515	44.72135955	222.0360331	80.62257748	171.1724277	261.7250466	196.977156	78.10249676	155.241747	126.4911064	108.1665383	250.7987241	150.3329638	193.1320792	193.1320792	167.6305461	110	194.1648784	136.0147051	53.85164807	210.2379604	14.14213562	269.0724809	258.069758	234.3074903	122.0655562	205.9126028	184.3908891	120.4159458	78.10249676	114.0175425	192.0937271	200.2498439	113.137085	67.08203932	41.23105626	233.4523506	80	107.7032961	136.0147051	90.55385138	158.113883	180.2775638	186.0107524	56.56854249	85.44003745	236.0084744	155.241747	80.62257748	117.0469991	304.7950131	145.6021978	158.113883	44.72135955	221.3594362	80.62257748	180.2775638	161.5549442	0	262.488095	84.85281374	240.8318916	50	70	30	241.8677324	127.2792206	70.71067812	152.3154621	64.03124237	72.80109889	219.317122	156.2049935	158.113883	181.1077028	164.924225	238.5372088	143.1782106	41.23105626	58.30951895	193.1320792	190	44.72135955	164.0121947	63.2455532	148.6606875
74	130	192.3538406	140.3566885	180.2775638	256.3201124	108.1665383	120.4159458	196.977156	232.594067	121.6552506	223.6067977	214.0093456	238.5372088	72.80109889	123.6931688	222.0360331	44.72135955	299.6664813	220	28.28427125	92.19544457	184.3908891	161.245155	167.6305461	155.5634919	76.15773106	191.0497317	101.9803903	130.3840481	250.1999201	192.3538406	240.8318916	243.3105012	212.1320344	160.3121954	264.0075756	36.05551275	22.36067977	50.99019514	141.4213562	72.80109889	160.3121954	196.977156	186.0107524	180.2775638	82.46211251	192.3538406	294.1088234	197.9898987	230.2172887	40	327.5667871	164.0121947	127.2792206	206.1552813	151.3274595	181.1077028	92.19544457	206.1552813	184.3908891	31.6227766	240.8318916	183.8477631	158.113883	42.42640687	241.8677324	117.0469991	283.019434	100.4987562	188.6796226	161.245155	141.4213562	262.488095	0	282.3118843	22.36067977	277.8488798	214.0093456	240.4163056	50.99019514	300.8321791	206.1552813	143.1782106	198.4943324	198.4943324	44.72135955	111.8033989	250.7987241	151.3274595	240.208243	40	263.0589288	246.9817807	286.5309756	270.1851217	200.9975124	255.5386468	98.99494937	245.9674775	251.7935662
75	170.2938637	92.19544457	251.7935662	208.8061302	28.28427125	177.2004515	172.0465053	85.44003745	50.99019514	166.4331698	80.62257748	92.19544457	63.2455532	210.2379604	230.2172887	82.46211251	250	22.36067977	117.0469991	272.9468813	240.8318916	120.4159458	134.5362405	116.6190379	150	292.7456234	114.0175425	240.208243	176.9180601	100.4987562	180.2775638	131.5294644	72.80109889	117.0469991	274.5906044	70.71067812	277.8488798	284.6049894	241.8677324	160.3121954	243.3105012	156.2049935	193.1320792	110	102.9563014	201.246118	156.5247584	28.28427125	123.6931688	72.80109889	245.9674775	63.2455532	161.245155	171.1724277	76.15773106	142.126704	250	192.3538406	101.9803903	143.1782106	262.488095	92.19544457	131.5294644	171.1724277	322.0248438	82.46211251	165.5294536	44.72135955	270.1851217	100.4987562	245.1530134	150	84.85281374	282.3118843	0	260	36.05551275	143.1782106	108.1665383	276.5863337	42.42640687	139.2838828	144.222051	111.8033989	136.0147051	237.6972865	170.8800749	90.55385138	243.3105012	101.9803903	269.2582404	70	53.85164807	31.6227766	120.4159458	143.1782106	44.72135955	194.1648784	40	80.62257748
76	110.4536102	170	130.3840481	164.924225	234.0939982	86.02325267	100	174.642492	210.2379604	100.4987562	202.2374842	192.0937271	216.3330765	50.99019514	110.4536102	200	30	277.3084925	200.2498439	30	80	162.788206	140.3566885	145.6021978	134.5362405	78.10249676	170.2938637	90	111.8033989	230	174.642492	222.0360331	222.0360331	191.0497317	152.9705854	242.0743687	40	31.6227766	36.05551275	120.4159458	60	141.4213562	180.2775638	164.0121947	158.113883	60.8276253	174.642492	272.0294102	176.9180601	208.0865205	22.36067977	305.2867504	144.222051	106.3014581	183.8477631	130.3840481	170	70.71067812	184.3908891	164.0121947	22.36067977	220.2271555	162.788206	138.9244399	64.03124237	220.9072203	94.86832981	260.7680962	94.86832981	166.4331698	150	120.4159458	240.8318916	22.36067977	260	0	255.5386468	194.1648784	219.317122	50	278.9265136	186.0107524	121.6552506	176.9180601	178.0449381	22.36067977	89.4427191	230.2172887	140	220	36.05551275	241.8677324	224.7220505	264.1968963	250.7987241	182.4828759	233.2380758	78.10249676	223.6067977	230.8679276
77	178.0449381	86.02325267	230	182.4828759	50	170	176.9180601	84.85281374	50	169.7056275	101.9803903	70.71067812	41.23105626	208.0865205	210.9502311	60.8276253	241.6609195	31.6227766	141.4213562	272.0294102	225.6102835	101.9803903	144.222051	120.4159458	133.4166406	278.9265136	130	223.6067977	186.0107524	130.3840481	152.9705854	160	100	90.55385138	250.7987241	36.05551275	278.0287755	277.3084925	242.0743687	145.6021978	230.8679276	170	164.924225	94.86832981	106.3014581	200	177.2004515	64.03124237	100	50.99019514	244.1311123	50	140.3566885	158.113883	78.10249676	150	223.6067977	192.0937271	80.62257748	120	254.9509757	120	110.4536102	150.3329638	319.0611227	110	164.0121947	10	253.179778	89.4427191	220.9072203	156.2049935	50	277.8488798	36.05551275	255.5386468	0	114.0175425	76.15773106	265.7066051	78.10249676	111.8033989	148.6606875	90.55385138	110.4536102	233.2380758	166.4331698	120.4159458	220.2271555	130	260	101.9803903	31.6227766	10	152.9705854	164.924225	22.36067977	183.8477631	36.05551275	110.4536102
78	170	89.4427191	123.6931688	70	136.0147051	117.0469991	160.3121954	102.9563014	106.3014581	150.3329638	158.113883	56.56854249	80.62257748	161.5549442	111.8033989	64.03124237	170.2938637	145.6021978	192.3538406	219.544984	136.0147051	50.99019514	152.9705854	123.6931688	63.2455532	188.6796226	161.5549442	130.3840481	180	200	40	219.544984	170.2938637	28.28427125	140.3566885	80.62257748	228.2542442	205.1828453	196.977156	76.15773106	148.6606875	182.4828759	50.99019514	63.2455532	117.0469991	158.113883	208.8061302	170	31.6227766	72.11102551	192.3538406	150	50	89.4427191	108.1665383	151.3274595	110.4536102	155.241747	50	31.6227766	184.3908891	186.0107524	40	56.56854249	256.1249695	178.0449381	131.5294644	111.8033989	156.5247584	76.15773106	110.4536102	150.3329638	70	214.0093456	143.1782106	194.1648784	114.0175425	0	40	184.3908891	183.5755975	10	140.3566885	44.72135955	20	174.9285568	123.6931688	192.0937271	111.8033989	194.1648784	183.8477631	183.8477631	89.4427191	123.6931688	228.035085	202.4845673	98.48857802	116.6190379	108.1665383	184.3908891
79	174.642492	80	162.788206	110	106.3014581	136.0147051	167.6305461	90.55385138	80.62257748	158.113883	139.2838828	40	50	180.2775638	148.6606875	41.23105626	198.4943324	107.7032961	177.2004515	242.0743687	170	58.30951895	150.3329638	120.4159458	84.85281374	223.6067977	151.3274595	165.5294536	184.3908891	178.8854382	80	202.4845673	147.6482306	28.28427125	180.2775638	41.23105626	250	234.3074903	216.3330765	98.99494937	180.2775638	180.2775638	90.55385138	63.2455532	110	174.9285568	200.9975124	136.0147051	42.42640687	44.72135955	214.0093456	110	80.62257748	113.137085	92.19544457	151.3274595	150.3329638	170	41.23105626	58.30951895	212.6029163	165.5294536	56.56854249	89.4427191	282.8427125	156.5247584	143.1782106	72.80109889	193.1320792	70.71067812	150.3329638	152.9705854	30	240.4163056	108.1665383	219.317122	76.15773106	40	0	216.3330765	150	41.23105626	143.1782106	44.72135955	44.72135955	198.4943324	138.9244399	170	151.3274595	174.642492	214.0093456	158.113883	56.56854249	85.44003745	205.9126028	192.3538406	64.03124237	141.4213562	78.10249676	161.245155
80	148.6606875	184.3908891	92.19544457	138.9244399	253.179778	100.4987562	136.0147051	192.3538406	225.6102835	133.4166406	230.2172887	196.977156	224.7220505	85.44003745	80.62257748	206.1552813	31.6227766	291.2043956	235.3720459	76.15773106	50	165.5294536	172.626765	170	134.1640786	28.28427125	202.2374842	58.30951895	152.3154621	263.0589288	156.2049935	259.6150997	250.1999201	188.6796226	110	245.9674775	85.44003745	30	84.85281374	120.8304597	36.05551275	180.2775638	158.113883	170.8800749	180.2775638	94.86832981	215.4065923	292.7456234	174.9285568	215.4065923	70.71067812	313.8470965	136.0147051	107.7032961	202.2374842	162.788206	133.4166406	104.4030651	187.8829423	158.113883	28.28427125	251.7935662	161.245155	128.0624847	82.46211251	250.7987241	120.4159458	269.2582404	50	177.2004515	114.0175425	152.9705854	241.8677324	50.99019514	276.5863337	50	265.7066051	184.3908891	216.3330765	0	301.4962686	178.0449381	151.3274595	178.8854382	172.0465053	58.30951895	110	261.7250466	104.4030651	253.179778	14.14213562	270.1851217	234.0939982	275.1363298	286.3564213	221.3594362	243.5159132	82.46211251	237.6972865	260.7680962
81	178.8854382	120.4159458	286.3564213	246.9817807	50.99019514	200.9975124	183.8477631	110	82.46211251	180.2775638	80.62257748	130	102.9563014	228.035085	263.0589288	120.8304597	272.9468813	53.85164807	106.3014581	287.923601	270.1851217	155.241747	143.1782106	133.4166406	182.4828759	320.1562119	116.6190379	270.7397274	183.5755975	80.62257748	219.317122	111.8033989	64.03124237	156.5247584	310.4834939	113.137085	291.5475947	305.9411708	256.3201124	191.0497317	270.1851217	158.113883	232.594067	143.1782106	121.6552506	218.4032967	148.6606875	14.14213562	161.5549442	111.8033989	262.488095	90.55385138	196.468827	200.2498439	100	152.3154621	287.923601	208.8061302	139.2838828	180.2775638	284.4292531	78.10249676	167.6305461	206.1552813	338.3784863	70.71067812	184.3908891	86.02325267	300.6659276	131.5294644	281.6025568	161.5549442	127.2792206	300.8321791	42.42640687	278.9265136	78.10249676	183.5755975	150	301.4962686	0	178.8854382	158.113883	148.6606875	174.642492	257.0992026	192.3538406	72.11102551	278.9265136	86.02325267	292.7456234	50	94.33981132	72.11102551	92.19544457	134.5362405	86.02325267	220.2271555	76.15773106	64.03124237
82	160	80.62257748	121.6552506	70.71067812	130.3840481	107.7032961	150.3329638	94.33981132	100	140.3566885	150	50	76.15773106	152.3154621	107.7032961	58.30951895	162.788206	143.1782106	183.5755975	210.9502311	130.3840481	41.23105626	143.1782106	114.0175425	53.85164807	183.5755975	152.3154621	125.2996409	170	192.0937271	41.23105626	210.9502311	162.788206	22.36067977	140	80	219.544984	197.9898987	187.8829423	67.08203932	142.126704	172.626765	53.85164807	53.85164807	107.7032961	148.6606875	199.2485885	165.5294536	22.36067977	67.08203932	183.5755975	150.3329638	42.42640687	80.62257748	100	141.4213562	111.8033989	145.6021978	42.42640687	22.36067977	176.9180601	178.0449381	30	50	248.394847	170.2938637	121.6552506	110.4536102	152.3154621	67.08203932	110	140.3566885	70.71067812	206.1552813	139.2838828	186.0107524	111.8033989	10	41.23105626	178.0449381	178.8854382	0	130.3840481	36.05551275	10	166.4331698	114.0175425	184.3908891	110.4536102	186.0107524	176.9180601	176.9180601	85.44003745	121.6552506	220.2271555	193.1320792	94.86832981	108.1665383	102.9563014	176.9180601
83	31.6227766	67.08203932	170.2938637	161.245155	116.6190379	58.30951895	28.28427125	64.03124237	98.99494937	22.36067977	80.62257748	104.4030651	116.6190379	70.71067812	142.126704	107.7032961	120.4159458	164.0121947	85.44003745	130	134.1640786	90	22.36067977	28.28427125	85.44003745	174.642492	50.99019514	138.9244399	41.23105626	111.8033989	148.6606875	111.8033989	100.4987562	120.4159458	198.4943324	147.6482306	134.1640786	150.3329638	98.48857802	80.62257748	126.4911064	44.72135955	161.5549442	80.62257748	42.42640687	60.8276253	78.10249676	152.3154621	110	111.8033989	104.4030651	197.9898987	107.7032961	78.10249676	70.71067812	14.14213562	192.0937271	50.99019514	101.9803903	111.8033989	130	100.4987562	100.4987562	111.8033989	180.2775638	100	31.6227766	156.2049935	165.5294536	72.80109889	176.9180601	10	152.3154621	143.1782106	144.222051	121.6552506	148.6606875	140.3566885	143.1782106	151.3274595	158.113883	130.3840481	0	100.4987562	120.4159458	100.4987562	44.72135955	110.4536102	169.7056275	101.9803903	140.3566885	120.4159458	122.0655562	155.5634919	136.0147051	78.10249676	128.0624847	80.62257748	113.137085	110
84	131.5294644	44.72135955	140.3566885	98.48857802	98.48857802	92.19544457	123.6931688	58.30951895	67.08203932	114.0175425	114.0175425	20	50	136.0147051	120.4159458	30	158.113883	120	147.6482306	198.4943324	136.0147051	14.14213562	110.4536102	80.62257748	44.72135955	189.7366596	117.0469991	133.4166406	141.4213562	156.2049935	72.11102551	174.9285568	127.2792206	20	162.788206	67.08203932	206.1552813	194.1648784	172.0465053	58.30951895	143.1782106	140.3566885	86.02325267	20	72.80109889	130.3840481	164.924225	136.0147051	14.14213562	40	170.2938637	136.0147051	50	72.11102551	64.03124237	110	139.2838828	125.2996409	10	31.6227766	172.0465053	142.126704	20	60	240.8318916	134.5362405	98.48857802	92.19544457	162.788206	31.6227766	133.4166406	110.4536102	64.03124237	198.4943324	111.8033989	176.9180601	90.55385138	44.72135955	44.72135955	178.8854382	148.6606875	36.05551275	100.4987562	0	28.28427125	155.5634919	94.33981132	148.6606875	131.5294644	150	174.9285568	142.126704	60	100.4987562	184.3908891	158.113883	70	100	72.80109889	141.4213562
85	150	72.11102551	120.4159458	72.80109889	125.2996409	98.48857802	140.3566885	86.02325267	94.33981132	130.3840481	142.126704	44.72135955	72.80109889	143.1782106	104.4030651	53.85164807	155.5634919	141.4213562	174.9285568	202.4845673	125.2996409	31.6227766	133.4166406	104.4030651	44.72135955	178.8854382	143.1782106	120.8304597	160	184.3908891	44.72135955	202.4845673	155.5634919	20	140.3566885	80.62257748	210.9502311	191.0497317	178.8854382	58.30951895	136.0147051	162.788206	58.30951895	44.72135955	98.48857802	139.2838828	189.7366596	161.5549442	14.14213562	63.2455532	174.9285568	151.3274595	36.05551275	72.11102551	92.19544457	131.5294644	114.0175425	136.0147051	36.05551275	14.14213562	169.7056275	170.2938637	20	44.72135955	240.8318916	162.788206	111.8033989	110	148.6606875	58.30951895	110.4536102	130.3840481	72.80109889	198.4943324	136.0147051	178.0449381	110.4536102	20	44.72135955	172.0465053	174.642492	10	120.4159458	28.28427125	0	158.113883	104.4030651	176.9180601	110	178.0449381	170.2938637	170.2938637	82.46211251	120.4159458	212.6029163	183.8477631	92.19544457	100	98.48857802	169.7056275
86	92.19544457	147.6482306	123.6931688	151.3274595	211.896201	64.03124237	80.62257748	152.3154621	187.8829423	80	181.1077028	170.2938637	194.1648784	30	100.4987562	178.0449381	28.28427125	254.9509757	181.1077028	44.72135955	72.80109889	141.4213562	120	123.6931688	114.0175425	86.02325267	150	82.46211251	94.86832981	210.2379604	158.113883	203.9607805	200.9975124	170.2938637	148.6606875	220.2271555	53.85164807	50	31.6227766	100	53.85164807	123.6931688	164.924225	142.126704	136.0147051	40	158.113883	250	156.2049935	186.0107524	20	283.019434	125.2996409	86.02325267	161.5549442	110	161.245155	50	162.788206	144.222051	31.6227766	200	142.126704	120.8304597	86.02325267	200.2498439	72.80109889	238.5372088	94.33981132	144.222051	141.4213562	100	219.317122	44.72135955	237.6972865	22.36067977	233.2380758	174.9285568	198.4943324	58.30951895	257.0992026	166.4331698	100.4987562	155.5634919	158.113883	0	67.08203932	210	131.5294644	200.2498439	44.72135955	220.9072203	202.4845673	241.8677324	231.9482701	164.924225	210.9502311	58.30951895	201.246118	210.2379604
87	58.30951895	80.62257748	127.2792206	126.4911064	145.6021978	14.14213562	44.72135955	85.44003745	120.8304597	36.05551275	120.4159458	106.3014581	128.0624847	42.42640687	98.99494937	113.137085	80.62257748	187.8829423	130	106.3014581	89.4427191	80.62257748	67.08203932	60	60.8276253	131.5294644	94.86832981	94.33981132	67.08203932	155.241747	120.4159458	156.5247584	140.3566885	111.8033989	155.5634919	155.5634919	113.137085	114.0175425	78.10249676	50	82.46211251	84.85281374	131.5294644	78.10249676	70.71067812	36.05551275	120.4159458	184.3908891	98.48857802	120.4159458	78.10249676	216.3330765	80	41.23105626	94.86832981	58.30951895	152.6433752	31.6227766	100	92.19544457	92.19544457	143.1782106	85.44003745	80.62257748	152.6433752	141.4213562	14.14213562	172.0465053	120.8304597	78.10249676	136.0147051	50	156.2049935	111.8033989	170.8800749	89.4427191	166.4331698	123.6931688	138.9244399	110	192.3538406	114.0175425	44.72135955	94.33981132	104.4030651	67.08203932	0	152.9705854	128.0624847	145.6021978	100.4987562	160.3121954	136.0147051	174.9285568	180.2775638	122.0655562	144.222051	36.05551275	134.1640786	151.3274595
88	121.6552506	106.3014581	268.3281573	242.0743687	70.71067812	164.924225	130.3840481	92.19544457	89.4427191	130	36.05551275	136.0147051	120.8304597	180	241.6609195	130.3840481	230.8679276	111.8033989	36.05551275	233.4523506	240.4163056	148.6606875	90	94.86832981	166.4331698	284.4292531	60	243.5159132	123.6931688	10	219.317122	41.23105626	22.36067977	164.0121947	295.2964612	145.6021978	235.3720459	260	202.2374842	170	235.3720459	94.86832981	233.4523506	134.5362405	89.4427191	170	78.10249676	76.15773106	162.788206	125.2996409	210.9502311	152.9705854	186.0107524	174.642492	84.85281374	100	280.1785145	160	142.126704	176.9180601	240.208243	10	162.788206	194.1648784	284.4292531	14.14213562	141.4213562	130.3840481	272.0294102	120.4159458	269.2582404	110	158.113883	250.7987241	90.55385138	230.2172887	120.4159458	192.0937271	170	261.7250466	72.11102551	184.3908891	110.4536102	148.6606875	176.9180601	210	152.9705854	0	264.1968963	14.14213562	250.7987241	22.36067977	117.0469991	120	36.05551275	64.03124237	114.0175425	186.8154169	94.86832981	10
89	186.0107524	161.5549442	14.14213562	44.72135955	228.035085	114.0175425	172.0465053	174.642492	196.468827	164.0121947	228.2542442	151.3274595	181.1077028	139.2838828	31.6227766	161.245155	110	250.7987241	250	170	60	123.6931688	191.0497317	172.0465053	98.48857802	94.33981132	214.0093456	50	194.1648784	269.2582404	72.80109889	278.0287755	245.9674775	130	31.6227766	190.2629759	180	133.4166406	162.788206	94.33981132	80	212.6029163	67.08203932	136.0147051	174.9285568	143.1782106	247.5883681	266.8332813	120.4159458	171.1724277	151.3274595	260.7680962	82.46211251	92.19544457	183.8477631	183.8477631	30	147.6482306	141.4213562	100.4987562	120.4159458	255.5386468	111.8033989	72.80109889	186.8154169	250.5992817	142.126704	220	58.30951895	148.6606875	10	176.9180601	181.1077028	151.3274595	243.3105012	140	220.2271555	111.8033989	151.3274595	104.4030651	278.9265136	110.4536102	169.7056275	131.5294644	110	131.5294644	128.0624847	264.1968963	0	260.7680962	111.8033989	264.0075756	191.0497317	230.2172887	296.8164416	247.5883681	200.9975124	94.33981132	203.9607805	259.4224354
90	110.4536102	106.3014581	264.1968963	240.8318916	80	158.113883	120	92.19544457	94.86832981	120.4159458	36.05551275	138.9244399	126.4911064	170.2938637	237.0653918	134.1640786	222.0360331	123.6931688	22.36067977	222.0360331	234.0939982	148.6606875	80.62257748	89.4427191	164.0121947	276.5863337	50.99019514	237.6972865	111.8033989	10	219.317122	30	30	166.4331698	291.5475947	152.9705854	223.6067977	250.1999201	191.0497317	166.4331698	228.035085	82.46211251	233.4523506	134.5362405	86.02325267	160.3121954	64.03124237	89.4427191	164.0121947	130	200.2498439	164.924225	184.3908891	170	86.02325267	90.55385138	278.0287755	150.3329638	144.222051	176.9180601	230.8679276	10	162.788206	192.0937271	272.9468813	20	133.4166406	140	265.7066051	120.4159458	266.2705391	100.4987562	164.924225	240.208243	101.9803903	220	130	194.1648784	174.642492	253.179778	86.02325267	186.0107524	101.9803903	150	178.0449381	200.2498439	145.6021978	14.14213562	260.7680962	0	241.8677324	36.05551275	123.6931688	130.3840481	36.05551275	50	121.6552506	180.2775638	101.9803903	22.36067977
91	136.0147051	177.2004515	100.4987562	143.1782106	245.1530134	92.19544457	123.6931688	184.3908891	218.4032967	121.6552506	220	192.3538406	219.317122	72.80109889	85.44003745	201.246118	20	284.6049894	223.6067977	63.2455532	53.85164807	161.245155	161.245155	160.3121954	130.3840481	42.42640687	191.0497317	63.2455532	139.2838828	251.7935662	158.113883	247.3863375	240	186.0107524	120.4159458	241.8677324	72.80109889	22.36067977	70.71067812	116.6190379	36.05551275	167.6305461	161.245155	165.5294536	171.1724277	82.46211251	202.4845673	284.4292531	172.0465053	210.2379604	56.56854249	308.7069808	134.5362405	102.9563014	194.1648784	151.3274595	141.4213562	92.19544457	183.5755975	156.2049935	14.14213562	240.8318916	158.113883	127.2792206	76.15773106	240.208243	110	264.0075756	60.8276253	170.8800749	121.6552506	141.4213562	238.5372088	40	269.2582404	36.05551275	260	183.8477631	214.0093456	14.14213562	292.7456234	176.9180601	140.3566885	174.9285568	170.2938637	44.72135955	100.4987562	250.7987241	111.8033989	241.8677324	0	260	228.4731932	269.2582404	274.5906044	208.8061302	237.6972865	76.15773106	230.8679276	250.1999201
92	136.0147051	102.9563014	269.2582404	238.5372088	53.85164807	171.1724277	143.1782106	89.4427191	78.10249676	141.4213562	40	127.2792206	108.1665383	191.0497317	243.5159132	120.4159458	240	90.55385138	56.56854249	247.3863375	245.1530134	144.222051	101.9803903	100.4987562	165.5294536	291.5475947	72.80109889	247.3863375	139.2838828	31.6227766	214.0093456	63.2455532	20	155.5634919	295.4657341	130	250	270.7397274	215.8703314	170.8800749	241.8677324	111.8033989	228.035085	130.3840481	92.19544457	181.1077028	98.99494937	53.85164807	156.2049935	114.0175425	223.6067977	131.5294644	183.5755975	177.2004515	80.62257748	111.8033989	277.8488798	171.1724277	134.5362405	172.0465053	250.1999201	28.28427125	158.113883	192.3538406	298.3286778	22.36067977	150	111.8033989	276.5863337	116.6190379	268.3281573	121.6552506	143.1782106	263.0589288	70	241.8677324	101.9803903	183.8477631	158.113883	270.1851217	50	176.9180601	120.4159458	142.126704	170.2938637	220.9072203	160.3121954	22.36067977	264.0075756	36.05551275	260	0	102.9563014	100.4987562	50.99019514	84.85281374	98.48857802	192.3538406	80.62257748	14.14213562
93	152.6433752	56.56854249	200.2498439	155.241747	50	138.9244399	150	58.30951895	30	142.126704	90.55385138	40	10	178.0449381	180.2775638	30	210.2379604	60	130.3840481	242.0743687	194.1648784	70.71067812	120.8304597	94.33981132	101.9803903	247.3863375	111.8033989	192.3538406	161.245155	126.4911064	126.4911064	152.9705854	94.86832981	63.2455532	222.0360331	30	248.394847	245.9674775	212.6029163	114.0175425	199.2485885	148.6606875	139.2838828	63.2455532	80.62257748	170.2938637	161.245155	80.62257748	70.71067812	20	214.0093456	80.62257748	110	126.4911064	53.85164807	125.2996409	196.468827	162.788206	50	90.55385138	223.6067977	114.0175425	80	120	288.444102	104.4030651	134.5362405	36.05551275	222.0360331	58.30951895	192.3538406	130.3840481	41.23105626	246.9817807	53.85164807	224.7220505	31.6227766	89.4427191	56.56854249	234.0939982	94.33981132	85.44003745	122.0655562	60	82.46211251	202.4845673	136.0147051	117.0469991	191.0497317	123.6931688	228.4731932	102.9563014	0	41.23105626	152.3154621	150.3329638	10	152.3154621	22.36067977	107.7032961
