param n=100;
param m=4;
param K = 25;
param Q = 60;
param L =40;
param HC:= 
1 239.453
2 231.682
3 268.779
4 259.268;

param o:
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100:=
71	355.1056181	136.0147051	28.28427125	254.9509757	192.0937271	247.3863375	260.7680962	70.71067812	131.5294644	143.1782106	313.8470965	228.4731932	184.3908891	266.8332813	200.2498439	291.5475947	253.179778	344.3835072	40	226.27417	180.2775638	174.642492	58.30951895	240.4163056	98.99494937	143.1782106	41.23105626	138.9244399	295.2964612	282.3118843	275.1363298	210.2379604	214.0093456	63.2455532	232.594067	150.3329638	326.4965543	150	264.7640459	180.2775638	150.3329638	150.3329638	274.5906044	325.7299495	259.4224354	206.1552813	214.0093456	89.4427191	296.8164416	167.6305461	150.3329638	158.113883	14.14213562	170	272.0294102	190	198.4943324	194.1648784	230.2172887	161.5549442	310.4834939	58.30951895	310.6444913	107.7032961	167.6305461	282.8427125	164.924225	165.5294536	226.715681	44.72135955	0	319.5309062	186.0107524	110	213.7755833	180.2775638	258.069758	72.11102551	219.544984	131.5294644	266.2705391	223.6067977	290	70.71067812	174.642492	313.8470965	310.1612484	290.6888371	302.654919	110	254.5584412	148.6606875	161.5549442	193.1320792	234.3074903	193.1320792	286.3564213	260.1922366	368.9173349	219.317122
72	80	220	294.1088234	78.10249676	150.3329638	78.10249676	98.48857802	292.7456234	192.3538406	177.2004515	14.14213562	92.19544457	269.2582404	64.03124237	156.2049935	64.03124237	86.02325267	41.23105626	308.058436	148.6606875	247.3863375	147.6482306	262.488095	80.62257748	233.4523506	271.6615541	286.3564213	184.3908891	50	40	44.72135955	150	180.2775638	284.4292531	90.55385138	312.5699922	41.23105626	302.654919	72.11102551	139.2838828	292.7456234	192.0937271	80.62257748	14.14213562	70.71067812	114.0175425	131.5294644	261.7250466	70.71067812	152.3154621	180.2775638	253.179778	332.4154028	223.6067977	50	310.4834939	151.3274595	130.3840481	122.0655562	243.3105012	30	276.5863337	72.11102551	260.1922366	254.9509757	134.5362405	264.7640459	233.4523506	161.5549442	288.6173938	319.5309062	0	150	219.544984	114.0175425	298.3286778	98.48857802	264.7640459	206.1552813	280.713377	89.4427191	219.317122	127.2792206	250.7987241	266.8332813	58.30951895	120.4159458	113.137085	70	300	138.9244399	251.7935662	158.113883	126.4911064	165.5294536	240.4163056	41.23105626	126.4911064	90.55385138	145.6021978
73	170	70	158.113883	116.6190379	10	102.9563014	142.126704	145.6021978	92.19544457	53.85164807	140.3566885	63.2455532	130.3840481	120.8304597	130	107.7032961	122.0655562	164.924225	165.5294536	50.99019514	108.1665383	72.80109889	128.0624847	89.4427191	89.4427191	123.6931688	162.788206	50	114.0175425	110	111.8033989	134.1640786	63.2455532	139.2838828	60.8276253	164.924225	145.6021978	155.241747	125.2996409	53.85164807	145.6021978	120	89.4427191	160.3121954	80.62257748	50	28.28427125	114.0175425	111.8033989	60.8276253	100	107.7032961	200	80.62257748	114.0175425	170	20	80.62257748	128.0624847	98.48857802	152.9705854	134.1640786	125.2996409	110.4536102	111.8033989	102.9563014	120.8304597	89.4427191	60	147.6482306	186.0107524	150	0	117.0469991	92.19544457	156.5247584	72.11102551	120.8304597	89.4427191	131.5294644	80.62257748	102.9563014	108.1665383	128.0624847	125.2996409	130	200	106.3014581	165.5294536	150	76.15773106	104.4030651	50	50	70	106.3014581	110.4536102	162.788206	183.5755975	41.23105626
74	268.7005769	114.0175425	92.19544457	148.6606875	126.4911064	143.1782106	151.3274595	122.0655562	28.28427125	63.2455532	216.3330765	134.5362405	193.1320792	161.5549442	90.55385138	205.1828453	145.6021978	250	117.0469991	167.6305461	177.2004515	72.11102551	67.08203932	138.9244399	80.62257748	161.245155	70.71067812	70.71067812	205.1828453	186.0107524	174.9285568	100.4987562	171.1724277	108.1665383	141.4213562	192.0937271	234.3074903	186.0107524	158.113883	84.85281374	180.2775638	41.23105626	192.0937271	223.6067977	169.7056275	113.137085	143.1782106	106.3014581	212.6029163	70.71067812	41.23105626	161.5549442	120.4159458	152.9705854	170	219.544984	136.0147051	89.4427191	120.4159458	158.113883	206.1552813	94.33981132	226.715681	122.0655562	170.8800749	219.317122	174.642492	155.241747	174.642492	98.48857802	110	219.544984	117.0469991	0	107.7032961	205.9126028	180.2775638	92.19544457	190	158.113883	186.0107524	200.2498439	223.6067977	41.23105626	183.8477631	226.27417	200.2498439	219.544984	194.1648784	155.5634919	193.1320792	152.3154621	72.11102551	98.99494937	184.3908891	184.3908891	192.0937271	150.3329638	282.8427125	158.113883
75	174.9285568	147.6482306	191.0497317	41.23105626	100	36.05551275	53.85164807	202.2374842	82.46211251	82.46211251	113.137085	50	220.2271555	53.85164807	50.99019514	117.0469991	40	148.6606875	210	130	198.4943324	40	160.3121954	36.05551275	143.1782106	205.9126028	177.2004515	94.86832981	111.8033989	86.02325267	70.71067812	50	152.6433752	191.0497317	60	245.9674775	136.0147051	237.0653918	50.99019514	44.72135955	228.2542442	78.10249676	111.8033989	116.6190379	82.46211251	44.72135955	98.48857802	174.642492	126.4911064	50.99019514	67.08203932	194.1648784	225.6102835	170.2938637	64.03124237	258.069758	108.1665383	20	36.05551275	186.0107524	98.48857802	180.2775638	139.2838828	180.2775638	200	160.3121954	208.0865205	178.0449381	143.1782106	190	213.7755833	114.0175425	92.19544457	107.7032961	0	244.1311123	110	171.1724277	180.2775638	210.2379604	110.4536102	194.1648784	160	143.1782106	214.0093456	134.1640786	111.8033989	150.3329638	90	221.3594362	143.1782106	188.6796226	63.2455532	42.42640687	152.3154621	197.9898987	94.33981132	70.71067812	188.6796226	120.8304597
76	290.1723626	98.99494937	160.3121954	272.9468813	152.3154621	259.4224354	296.8164416	110	200	169.7056275	286.3564213	219.317122	30	277.3084925	268.7005769	241.8677324	277.8488798	301.4962686	140.3566885	151.3274595	50.99019514	212.6029163	155.241747	245.9674775	125.2996409	44.72135955	192.3538406	155.5634919	253.179778	259.6150997	265.7066051	275.8622845	120.4159458	120.4159458	215.4065923	36.05551275	281.6025568	31.6227766	281.7800561	200	30	236.0084744	222.0360331	310.4834939	228.035085	205.9126028	167.6305461	104.4030651	240.8318916	198.4943324	220.2271555	50	191.0497317	76.15773106	269.2582404	14.14213562	148.6606875	228.035085	278.0287755	58.30951895	306.757233	131.5294644	250.1999201	85.44003745	44.72135955	191.0497317	36.05551275	67.08203932	140.3566885	140.3566885	180.2775638	298.3286778	156.5247584	205.9126028	244.1311123	0	202.2374842	123.6931688	100.4987562	50.99019514	212.1320344	92.19544457	200.9975124	180.2775638	31.6227766	260.7680962	355.1056181	210.2379604	322.0248438	70.71067812	170	56.56854249	184.3908891	202.4845673	140	60	257.0992026	314.0063694	300.6659276	152.9705854
77	98.48857802	136.0147051	230.2172887	107.7032961	67.08203932	94.86832981	139.2838828	215.4065923	152.6433752	120.4159458	85.44003745	60	172.626765	102.9563014	160.3121954	40	117.0469991	100	237.0653918	50.99019514	151.3274595	117.0469991	200	82.46211251	161.245155	180.2775638	233.4523506	120.4159458	50.99019514	64.03124237	78.10249676	160	82.46211251	210.2379604	50	220	80	210	111.8033989	98.48857802	200	170.8800749	20	111.8033989	36.05551275	72.80109889	44.72135955	183.8477631	41.23105626	111.8033989	152.3154621	160	272.0294102	130	86.02325267	213.7755833	63.2455532	111.8033989	141.4213562	150	114.0175425	205.9126028	53.85164807	177.2004515	160.3121954	50.99019514	170.2938637	140	63.2455532	219.544984	258.069758	98.48857802	72.11102551	180.2775638	110	202.2374842	0	192.3538406	107.7032961	191.0497317	10	120.8304597	50	197.9898987	171.1724277	60.8276253	188.6796226	41.23105626	142.126704	213.7755833	42.42640687	160.3121954	108.1665383	85.44003745	67.08203932	143.1782106	58.30951895	167.6305461	111.8033989	50
78	290.6888371	64.03124237	44.72135955	210.2379604	125.2996409	200	223.6067977	31.6227766	98.48857802	90	257.0992026	172.626765	120	220	174.642492	228.4731932	210.9502311	284.6049894	44.72135955	156.2049935	111.8033989	131.5294644	31.6227766	190.2629759	31.6227766	80.62257748	70	80.62257748	234.0939982	225.6102835	222.0360331	183.8477631	142.126704	20	174.642492	102.9563014	265.7066051	98.48857802	220.2271555	130	94.86832981	130.3840481	210.2379604	272.9468813	199.2485885	151.3274595	147.6482306	20	232.594067	120.4159458	120.8304597	90.55385138	86.02325267	98.48857802	220.9072203	136.0147051	130.3840481	151.3274595	196.468827	92.19544457	260.7680962	14.14213562	245.9674775	40	100.4987562	212.6029163	100	94.86832981	155.5634919	28.28427125	72.11102551	264.7640459	120.8304597	92.19544457	171.1724277	123.6931688	192.3538406	0	147.6482306	72.80109889	201.246118	152.3154621	220.2271555	58.30951895	110	250.7987241	278.9265136	222.0360331	260.7680962	64.03124237	184.3908891	80.62257748	110	140.3566885	162.788206	123.6931688	228.035085	230.8679276	304.1381265	150
79	190	85.44003745	192.3538406	197.9898987	80.62257748	183.8477631	226.715681	156.2049935	171.1724277	131.5294644	193.1320792	141.4213562	70.71067812	198.4943324	219.317122	145.6021978	205.1828453	203.9607805	186.0107524	58.30951895	53.85164807	161.5549442	170.8800749	169.7056275	126.4911064	94.33981132	211.896201	120.4159458	158.113883	170	180.2775638	223.6067977	28.28427125	158.113883	134.5362405	126.4911064	184.3908891	117.0469991	205.1828453	143.1782106	107.7032961	203.9607805	126.4911064	219.317122	138.9244399	136.0147051	84.85281374	130.3840481	143.1782106	148.6606875	184.3908891	72.11102551	233.2380758	50	186.0107524	110	72.11102551	170	216.3330765	64.03124237	219.544984	161.245155	151.3274595	114.0175425	67.08203932	90.55385138	76.15773106	56.56854249	44.72135955	174.9285568	219.544984	206.1552813	89.4427191	190	180.2775638	100.4987562	107.7032961	147.6482306	0	108.1665383	117.0469991	14.14213562	100.4987562	184.3908891	72.80109889	162.788206	282.8427125	110	242.0743687	136.0147051	70.71067812	78.10249676	136.0147051	138.9244399	41.23105626	41.23105626	165.5294536	250	200.2498439	64.03124237
80	286.3564213	63.2455532	110	243.5159132	130.3840481	230.8679276	264.0075756	60.8276253	155.5634919	130.3840481	270.1851217	194.1648784	53.85164807	250	228.035085	230.8679276	246.9817807	290.6888371	92.19544457	143.1782106	56.56854249	174.9285568	104.4030651	218.4032967	78.10249676	14.14213562	141.4213562	116.6190379	240.208243	240.8318916	243.3105012	236.0084744	117.0469991	70	192.3538406	36.05551275	270.7397274	28.28427125	252.9822128	165.5294536	22.36067977	191.0497317	210.9502311	291.5475947	210.2379604	177.2004515	150	53.85164807	231.9482701	161.245155	176.9180601	36.05551275	143.1782106	63.2455532	245.1530134	63.2455532	130	192.3538406	241.8677324	44.72135955	284.4292531	80.62257748	243.3105012	36.05551275	42.42640687	193.1320792	36.05551275	53.85164807	136.0147051	90	131.5294644	280.713377	131.5294644	158.113883	210.2379604	50.99019514	191.0497317	72.80109889	108.1665383	0	200.9975124	106.3014581	202.4845673	130	44.72135955	251.7935662	322.0248438	208.8061302	294.1088234	28.28427125	167.6305461	31.6227766	147.6482306	170.8800749	139.2838828	70.71067812	240.208243	277.8488798	298.3286778	141.4213562
81	89.4427191	145.6021978	238.5372088	104.4030651	76.15773106	92.19544457	136.0147051	224.7220505	158.113883	127.2792206	76.15773106	60.8276253	182.4828759	98.48857802	161.245155	30	114.0175425	90	245.9674775	60.8276253	161.245155	120.8304597	208.0865205	80.62257748	170	190.2629759	240.8318916	128.0624847	41.23105626	56.56854249	72.11102551	160.3121954	92.19544457	219.317122	50.99019514	230	70	220	107.7032961	102.9563014	210	174.642492	10	102.9563014	31.6227766	76.15773106	53.85164807	193.1320792	31.6227766	116.6190379	156.5247584	170	280.1785145	140	80.62257748	223.6067977	72.80109889	114.0175425	140.3566885	160	106.3014581	214.7091055	44.72135955	186.8154169	170.2938637	53.85164807	180.2775638	150	72.80109889	228.2542442	266.2705391	89.4427191	80.62257748	186.0107524	110.4536102	212.1320344	10	201.246118	117.0469991	200.9975124	0	130	50.99019514	205.1828453	181.1077028	50.99019514	183.5755975	40	136.0147051	223.6067977	50	170.2938637	114.0175425	89.4427191	76.15773106	152.9705854	50	164.924225	102.9563014	60
82	200.2498439	92.19544457	196.977156	212.1320344	94.33981132	197.9898987	240.8318916	158.113883	182.4828759	143.1782106	206.1552813	155.5634919	63.2455532	212.6029163	232.594067	158.113883	219.317122	215.8703314	188.6796226	72.11102551	50	174.642492	177.2004515	183.8477631	133.4166406	92.19544457	218.4032967	131.5294644	170.8800749	183.5755975	194.1648784	237.0653918	42.42640687	161.245155	148.6606875	120.8304597	196.468827	111.8033989	219.317122	156.5247584	102.9563014	215.8703314	139.2838828	232.594067	152.6433752	150	98.99494937	134.1640786	155.241747	161.5549442	196.468827	70.71067812	237.0653918	53.85164807	200	100.4987562	86.02325267	183.5755975	230.2172887	64.03124237	233.2380758	165.5294536	162.788206	116.6190379	64.03124237	100	72.11102551	58.30951895	58.30951895	178.8854382	223.6067977	219.317122	102.9563014	200.2498439	194.1648784	92.19544457	120.8304597	152.3154621	14.14213562	106.3014581	130	0	110	192.3538406	67.08203932	174.642492	296.9848481	120.4159458	256.1249695	134.5362405	82.46211251	78.10249676	148.6606875	152.6433752	53.85164807	36.05551275	178.8854382	264.0075756	210	78.10249676
83	90.55385138	158.113883	261.7250466	155.241747	100	143.1782106	186.8154169	238.5372088	196.977156	161.245155	113.137085	110	171.1724277	148.6606875	210.2379604	64.03124237	164.924225	111.8033989	264.0075756	64.03124237	152.9705854	164.924225	233.4523506	131.5294644	191.0497317	189.7366596	270.1851217	158.113883	78.10249676	102.9563014	120.8304597	210	85.44003745	236.0084744	100	225.6102835	94.33981132	215.8703314	158.113883	145.6021978	206.1552813	218.4032967	53.85164807	141.4213562	82.46211251	121.6552506	80.62257748	208.0865205	56.56854249	158.113883	199.2485885	167.6305461	304.1381265	139.2838828	130	210.2379604	92.19544457	161.245155	191.0497317	158.113883	150	234.3074903	58.30951895	197.2308292	164.924225	10	174.642492	148.6606875	67.08203932	248.394847	290	127.2792206	108.1665383	223.6067977	160	200.9975124	50	220.2271555	100.4987562	202.4845673	50.99019514	110	0	236.0084744	172.626765	72.11102551	232.594067	14.14213562	183.5755975	228.4731932	36.05551275	170.8800749	152.3154621	133.4166406	63.2455532	141.4213562	94.33981132	215.8703314	100	70.71067812
84	292.0616373	100.4987562	50.99019514	184.3908891	136.0147051	177.2004515	190.2629759	84.85281374	60.8276253	78.10249676	245.9674775	161.245155	172.626765	196.468827	131.5294644	228.035085	182.4828759	277.8488798	76.15773106	174.9285568	160.3121954	104.4030651	28.28427125	170.8800749	60	136.0147051	36.05551275	78.10249676	230.2172887	214.7091055	206.1552813	141.4213562	170.8800749	70.71067812	166.4331698	161.245155	260.7680962	156.5247584	194.1648784	111.8033989	152.3154621	82.46211251	212.6029163	256.3201124	194.1648784	138.9244399	156.2049935	76.15773106	234.3074903	98.48857802	80	141.4213562	82.46211251	140.3566885	202.4845673	193.1320792	144.222051	123.6931688	160	140.3566885	240.4163056	56.56854249	248.394847	94.86832981	151.3274595	230.2172887	152.9705854	140	178.8854382	58.30951895	70.71067812	250.7987241	128.0624847	41.23105626	143.1782106	180.2775638	197.9898987	58.30951895	184.3908891	130	205.1828453	192.3538406	236.0084744	0	162.788206	250	240.8318916	234.3074903	231.9482701	122.0655562	202.4845673	131.5294644	94.33981132	125.2996409	187.8829423	170	219.544984	191.0497317	306.1045573	166.4331698
85	260.7680962	72.11102551	151.3274595	241.8677324	120.8304597	228.2542442	266.2705391	104.4030651	174.9285568	142.126704	254.9509757	187.8829423	10	245.9674775	240.8318916	210.9502311	246.9817807	270.7397274	136.0147051	120.4159458	20	183.8477631	140.3566885	214.7091055	104.4030651	31.6227766	180	128.0624847	222.0360331	228.035085	234.0939982	247.5883681	90	111.8033989	183.8477631	53.85164807	250.7987241	44.72135955	250.5992817	170.2938637	36.05551275	210.9502311	191.0497317	278.9265136	196.468827	174.9285568	136.0147051	90	210.2379604	169.7056275	194.1648784	22.36067977	186.8154169	44.72135955	237.6972865	44.72135955	117.0469991	198.4943324	248.394847	28.28427125	275.1363298	120.4159458	220	70	14.14213562	162.788206	10	36.05551275	110	131.5294644	174.642492	266.8332813	125.2996409	183.8477631	214.0093456	31.6227766	171.1724277	110	72.80109889	44.72135955	181.1077028	67.08203932	172.626765	162.788206	0	230.2172887	324.4996148	181.1077028	290.6888371	72.11102551	140.3566885	31.6227766	155.5634919	172.0465053	110.4536102	31.6227766	225.6102835	284.2534081	271.6615541	121.6552506
86	42.42640687	196.468827	286.5309756	111.8033989	126.4911064	104.4030651	140.3566885	275.1363298	197.9898987	172.0465053	44.72135955	92.19544457	230.8679276	100.4987562	183.8477631	22.36067977	121.6552506	41.23105626	295.4657341	110	210.2379604	156.2049935	255.5386468	98.48857802	219.317122	240.8318916	286.0069929	174.9285568	22.36067977	50.99019514	70.71067812	180.2775638	140.3566885	269.2582404	84.85281374	280.1785145	22.36067977	270.1851217	110.4536102	141.4213562	260.1922366	208.0865205	41.23105626	72.11102551	56.56854249	113.137085	104.4030651	243.5159132	20	155.5634919	192.0937271	220.2271555	327.5667871	190.2629759	80.62257748	271.6615541	123.6931688	144.222051	155.241747	210.2379604	85.44003745	264.0075756	14.14213562	237.6972865	220	80.62257748	230	200.2498439	120.4159458	277.3084925	313.8470965	58.30951895	130	226.27417	134.1640786	260.7680962	60.8276253	250.7987241	162.788206	251.7935662	50.99019514	174.642492	72.11102551	250	230.2172887	0	174.642492	58.30951895	123.6931688	274.5906044	92.19544457	220.9072203	156.2049935	127.2792206	121.6552506	200.9975124	41.23105626	170.2938637	56.56854249	110.4536102
87	200.2498439	259.4224354	291.5475947	84.85281374	206.1552813	98.99494937	58.30951895	310.4834939	182.4828759	193.1320792	131.5294644	141.4213562	330.1514804	86.02325267	110	170.8800749	78.10249676	160	314.0063694	226.715681	308.058436	148.6606875	263.0589288	113.137085	252.9822128	317.6476035	270	206.1552813	158.113883	130	111.8033989	100	254.5584412	298.3286778	148.6606875	357.7708764	161.245155	348.8552709	78.10249676	156.5247584	340	160	178.8854382	110	152.6433752	150	197.9898987	284.6049894	180.2775638	161.5549442	161.245155	305.2867504	320	280.1785145	102.9563014	368.9173349	212.6029163	130	82.46211251	296.8164416	90.55385138	286.3564213	186.8154169	291.5475947	310.6444913	237.0653918	319.0611227	288.444102	240.8318916	294.2787794	310.1612484	120.4159458	200	200.2498439	111.8033989	355.1056181	188.6796226	278.9265136	282.8427125	322.0248438	183.5755975	296.9848481	232.594067	240.8318916	324.4996148	174.642492	0	219.317122	50.99019514	332.4154028	230.2172887	300.1666204	174.642492	152.6433752	248.394847	306.1045573	139.2838828	50	210	219.317122
88	80	161.245155	262.488095	143.1782106	98.99494937	131.5294644	174.642492	241.8677324	192.3538406	158.113883	98.99494937	100.4987562	180.2775638	136.0147051	200.9975124	50	152.9705854	98.48857802	266.2705391	67.08203932	161.245155	158.113883	233.4523506	120.4159458	192.0937271	196.468827	269.0724809	156.2049935	64.03124237	89.4427191	107.7032961	200.2498439	92.19544457	238.5372088	90.55385138	233.4523506	80.62257748	223.6067977	145.6021978	139.2838828	213.7755833	211.896201	41.23105626	127.2792206	70.71067812	114.0175425	78.10249676	210.9502311	42.42640687	152.3154621	193.1320792	174.642492	304.7950131	145.6021978	117.0469991	220	92.19544457	152.9705854	180.2775638	164.924225	136.0147051	236.0084744	44.72135955	201.246118	172.626765	22.36067977	182.4828759	155.241747	72.80109889	250	290.6888371	113.137085	106.3014581	219.544984	150.3329638	210.2379604	41.23105626	222.0360331	110	208.8061302	40	120.4159458	14.14213562	234.3074903	181.1077028	58.30951895	219.317122	0	170	234.0939982	41.23105626	177.2004515	147.6482306	126.4911064	70.71067812	150.3329638	80.62257748	203.9607805	90.55385138	72.11102551
89	150	230.8679276	280.713377	50.99019514	170	63.2455532	44.72135955	291.5475947	171.1724277	171.1724277	80.62257748	102.9563014	295.2964612	44.72135955	111.8033989	120.8304597	50	110.4536102	300	184.3908891	272.9468813	130	250.1999201	76.15773106	231.9482701	287.923601	264.7640459	182.4828759	107.7032961	80.62257748	64.03124237	102.9563014	214.0093456	280.713377	108.1665383	328.9376841	110.4536102	319.5309062	41.23105626	131.5294644	310.1612484	158.113883	130.3840481	60.8276253	106.3014581	117.0469991	158.113883	263.0589288	130	140.3566885	152.9705854	273.1300057	314.0063694	245.9674775	56.56854249	335.4101966	174.9285568	110	76.15773106	264.0075756	40	270.1851217	136.0147051	266.8332813	277.3084925	188.6796226	286.3564213	254.9509757	198.4943324	280	302.654919	70	165.5294536	194.1648784	90	322.0248438	142.126704	260.7680962	242.0743687	294.1088234	136.0147051	256.1249695	183.5755975	231.9482701	290.6888371	123.6931688	50.99019514	170	0	308.058436	184.3908891	269.2582404	151.3274595	123.6931688	205.1828453	269.2582404	89.4427191	64.03124237	160.3121954	178.0449381
90	310.4834939	80	92.19544457	257.0992026	150.3329638	245.1530134	275.1363298	41.23105626	158.113883	139.2838828	290.1723626	210.9502311	80.62257748	264.7640459	233.2380758	253.179778	259.6150997	312.5699922	70	167.6305461	84.85281374	183.8477631	94.33981132	233.4523506	80.62257748	42.42640687	126.4911064	126.4911064	261.7250466	260	260.7680962	241.8677324	143.1782106	53.85164807	210.2379604	41.23105626	292.7456234	40	266.8332813	177.2004515	41.23105626	192.0937271	233.4523506	310.1612484	230.2172887	192.3538406	171.1724277	50	254.9509757	170.8800749	180.2775638	64.03124237	120.4159458	89.4427191	261.7250466	80	151.3274595	202.4845673	250.7987241	72.11102551	301.4962686	67.08203932	266.8332813	41.23105626	70.71067812	219.317122	64.03124237	80.62257748	161.5549442	72.80109889	110	300	150	155.5634919	221.3594362	70.71067812	213.7755833	64.03124237	136.0147051	28.28427125	223.6067977	134.5362405	228.4731932	122.0655562	72.11102551	274.5906044	332.4154028	234.0939982	308.058436	0	193.1320792	58.30951895	158.113883	184.3908891	165.5294536	98.99494937	260.1922366	286.3564213	322.8002478	164.924225
91	120.4159458	122.0655562	226.27417	147.6482306	67.08203932	134.1640786	178.8854382	202.4845673	167.6305461	130	125.2996409	94.86832981	140	144.222051	191.0497317	76.15773106	156.5247584	133.4166406	228.035085	28.28427125	120.4159458	140.3566885	198.4943324	120.8304597	155.5634919	155.241747	236.0084744	125.2996409	89.4427191	106.3014581	120.4159458	192.3538406	50.99019514	200	85.44003745	192.3538406	114.0175425	182.4828759	152.6433752	120.4159458	172.626765	192.3538406	58.30951895	152.6433752	78.10249676	100.4987562	50.99019514	172.0465053	72.80109889	131.5294644	172.626765	133.4166406	268.7005769	104.4030651	128.0624847	180.2775638	58.30951895	140.3566885	177.2004515	123.6931688	156.2049935	198.4943324	80.62257748	161.245155	131.5294644	28.28427125	141.4213562	114.0175425	31.6227766	212.6029163	254.5584412	138.9244399	76.15773106	193.1320792	143.1782106	170	42.42640687	184.3908891	70.71067812	167.6305461	50	82.46211251	36.05551275	202.4845673	140.3566885	92.19544457	230.2172887	41.23105626	184.3908891	193.1320792	0	136.0147051	123.6931688	110	30	110	100	206.1552813	131.5294644	36.05551275
92	254.9509757	42.42640687	123.6931688	219.317122	101.9803903	206.1552813	241.8677324	80.62257748	144.222051	113.137085	240.8318916	167.6305461	41.23105626	224.7220505	212.1320344	200.2498439	223.6067977	260.1922366	111.8033989	111.8033989	31.6227766	156.2049935	110	193.1320792	72.80109889	20	150.3329638	98.99494937	210	212.1320344	215.8703314	219.317122	85.44003745	85.44003745	164.924225	60.8276253	240.208243	50.99019514	228.4731932	144.222051	41.23105626	180.2775638	180.2775638	263.0589288	181.1077028	152.3154621	120.4159458	60.8276253	200.9975124	142.126704	164.0121947	10	161.5549442	31.6227766	218.4032967	70.71067812	100.4987562	172.0465053	222.0360331	14.14213562	257.0992026	92.19544457	212.1320344	41.23105626	20	161.5549442	22.36067977	22.36067977	104.4030651	104.4030651	148.6606875	251.7935662	104.4030651	152.3154621	188.6796226	56.56854249	160.3121954	80.62257748	78.10249676	31.6227766	170.2938637	78.10249676	170.8800749	131.5294644	31.6227766	220.9072203	300.1666204	177.2004515	269.2582404	58.30951895	136.0147051	0	128.0624847	147.6482306	107.7032961	44.72135955	210.9502311	258.069758	266.8332813	110.4536102
93	198.4943324	86.02325267	136.0147051	100.4987562	60	90	117.0469991	140.3566885	44.72135955	20	152.3154621	67.08203932	162.788206	110	86.02325267	134.5362405	101.9803903	183.5755975	151.3274595	100.4987562	142.126704	28.28427125	104.4030651	80.62257748	80.62257748	144.222051	130.3840481	31.6227766	136.0147051	120.8304597	114.0175425	92.19544457	111.8033989	130	72.11102551	183.5755975	166.4331698	174.9285568	110.4536102	20	166.4331698	70	120.4159458	164.924225	100	44.72135955	72.80109889	111.8033989	141.4213562	14.14213562	50	134.5362405	174.642492	114.0175425	111.8033989	198.4943324	70	44.72135955	94.33981132	127.2792206	151.3274595	120.4159458	155.5634919	117.0469991	141.4213562	148.6606875	148.6606875	120.4159458	110	131.5294644	161.5549442	158.113883	50	72.11102551	63.2455532	184.3908891	108.1665383	110	136.0147051	147.6482306	114.0175425	148.6606875	152.3154621	94.33981132	155.5634919	156.2049935	174.642492	147.6482306	151.3274595	158.113883	123.6931688	128.0624847	0	31.6227766	120	144.222051	125.2996409	130.3840481	212.6029163	90.55385138
94	169.7056275	107.7032961	167.6305461	72.80109889	58.30951895	60.8276253	94.33981132	170	70.71067812	50.99019514	120.8304597	36.05551275	178.0449381	80.62257748	82.46211251	106.3014581	76.15773106	152.6433752	182.4828759	92.19544457	156.2049935	31.6227766	136.0147051	50	110	165.5294536	161.245155	60	106.3014581	89.4427191	82.46211251	85.44003745	111.8033989	160.3121954	42.42640687	206.1552813	136.0147051	196.977156	82.46211251	14.14213562	187.8829423	85.44003745	94.33981132	133.4166406	70.71067812	14.14213562	60.8276253	140.3566885	114.0175425	28.28427125	67.08203932	152.6433752	206.1552813	128.0624847	80.62257748	216.3330765	67.08203932	31.6227766	78.10249676	144.222051	120.4159458	151.3274595	128.0624847	143.1782106	158.113883	131.5294644	166.4331698	136.0147051	104.4030651	162.788206	193.1320792	126.4911064	50	98.99494937	42.42640687	202.4845673	85.44003745	140.3566885	138.9244399	170.8800749	89.4427191	152.6433752	133.4166406	125.2996409	172.0465053	127.2792206	152.6433752	126.4911064	123.6931688	184.3908891	110	147.6482306	31.6227766	0	114.0175425	155.5634919	94.33981132	113.137085	183.8477631	82.46211251
95	150.3329638	98.99494937	206.1552813	164.0121947	60	150	194.1648784	178.0449381	161.245155	121.6552506	152.3154621	108.1665383	110	162.788206	196.468827	104.4030651	172.0465053	162.788206	205.1828453	22.36067977	90.55385138	141.4213562	180.2775638	136.0147051	136.0147051	126.4911064	219.544984	114.0175425	117.0469991	130.3840481	142.126704	199.2485885	22.36067977	176.9180601	100	162.788206	143.1782106	152.9705854	170.2938637	121.6552506	143.1782106	190	85.44003745	178.8854382	100	107.7032961	53.85164807	148.6606875	101.9803903	130.3840481	170	104.4030651	248.394847	76.15773106	148.6606875	150.3329638	50	145.6021978	187.8829423	94.86832981	180.2775638	176.9180601	110.4536102	136.0147051	101.9803903	53.85164807	111.8033989	85.44003745	10	191.0497317	234.3074903	165.5294536	70	184.3908891	152.3154621	140	67.08203932	162.788206	41.23105626	139.2838828	76.15773106	53.85164807	63.2455532	187.8829423	110.4536102	121.6552506	248.394847	70.71067812	205.1828453	165.5294536	30	107.7032961	120	114.0175425	0	80	125.2996409	219.544984	161.245155	31.6227766
