param n=100;
param m=4;
param K = 18;
param Q = 60;
param L =41;
param HC:= 
1 260.304
2 243.461
3 258.764
4 216.611;

param o:
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100:=
71	98.99494937	184.3908891	220.2271555	80.62257748	90	108.1665383	145.6021978	107.7032961	148.6606875	176.9180601	94.33981132	41.23105626	40	130.3840481	184.3908891	100	141.4213562	172.0465053	199.2485885	199.2485885	139.2838828	166.4331698	152.3154621	67.08203932	80	122.0655562	140.3566885	80	110	70.71067812	191.0497317	205.1828453	130.3840481	67.08203932	94.86832981	42.42640687	121.6552506	50	220.2271555	20	140	120.8304597	101.9803903	114.0175425	36.05551275	202.4845673	162.788206	80	162.788206	202.4845673	176.9180601	191.0497317	107.7032961	192.0937271	30	50	114.0175425	36.05551275	98.99494937	104.4030651	212.6029163	164.0121947	210.9502311	133.4166406	130.3840481	178.8854382	102.9563014	108.1665383	122.0655562	100	0	117.0469991	63.2455532	22.36067977	161.245155	162.788206	120	248.394847	212.6029163	111.8033989	42.42640687	121.6552506	178.0449381	180.2775638	70.71067812	110	102.9563014	160	110.4536102	110.4536102	136.0147051	150.3329638	165.5294536	162.788206	152.3154621	85.44003745	53.85164807	206.1552813	121.6552506	176.9180601
72	182.4828759	250.7987241	133.4166406	152.9705854	120.8304597	177.2004515	122.0655562	161.5549442	228.035085	252.9822128	72.11102551	100	110	241.8677324	205.1828453	64.03124237	134.5362405	100.4987562	158.113883	226.715681	240.208243	101.9803903	36.05551275	50.99019514	50	72.11102551	141.4213562	194.1648784	130.3840481	64.03124237	260	278.5677655	150	82.46211251	22.36067977	140.3566885	120.4159458	70.71067812	281.7800561	125.2996409	50	220.2271555	210.9502311	220.2271555	90.55385138	255.5386468	270.1851217	117.0469991	50.99019514	130	90.55385138	101.9803903	10	110.4536102	145.6021978	150.3329638	10	130.3840481	50	14.14213562	111.8033989	228.4731932	260.7680962	22.36067977	30	272.9468813	78.10249676	70.71067812	189.7366596	191.0497317	117.0469991	0	180.2775638	133.4166406	276.5863337	234.0939982	136.0147051	158.113883	287.923601	20	80.62257748	22.36067977	76.15773106	110.4536102	186.8154169	40	167.6305461	162.788206	50	30	202.4845673	162.788206	261.7250466	80	111.8033989	31.6227766	130.3840481	268.3281573	152.6433752	82.46211251
73	90.55385138	170.8800749	275.8622845	92.19544457	125.2996409	110	188.6796226	121.6552506	130	156.5247584	148.6606875	92.19544457	84.85281374	76.15773106	200.9975124	156.2049935	178.8854382	226.27417	241.8677324	210	98.99494937	219.317122	215.4065923	130	141.4213562	176.9180601	174.642492	28.28427125	143.1782106	130.3840481	174.642492	183.5755975	158.113883	120.4159458	158.113883	58.30951895	161.245155	111.8033989	206.1552813	60	200.9975124	86.02325267	56.56854249	70.71067812	94.33981132	196.468827	111.8033989	116.6190379	225.6102835	254.9509757	234.3074903	248.394847	170.8800749	247.5883681	36.05551275	53.85164807	177.2004515	64.03124237	158.113883	167.6305461	272.0294102	155.241747	206.1552813	196.468827	192.3538406	141.4213562	155.5634919	162.788206	120.4159458	82.46211251	63.2455532	180.2775638	0	50	100	148.6606875	152.3154621	304.1381265	188.6796226	174.642492	102.9563014	184.3908891	238.5372088	233.4523506	14.14213562	171.1724277	110.4536102	189.7366596	170.2938637	172.626765	131.5294644	177.2004515	127.2792206	220.2271555	200	148.6606875	80.62257748	193.1320792	145.6021978	236.0084744
74	78.10249676	164.0121947	226.27417	63.2455532	82.46211251	89.4427191	143.1782106	92.19544457	127.2792206	155.5634919	98.99494937	42.42640687	36.05551275	110	171.1724277	106.3014581	136.0147051	176.9180601	196.977156	184.3908891	117.0469991	170.2938637	167.6305461	82.46211251	100.4987562	127.2792206	133.4166406	60.8276253	101.9803903	92.19544457	170.2938637	183.8477631	120.4159458	70.71067812	111.8033989	22.36067977	117.0469991	63.2455532	200	36.05551275	160.3121954	98.48857802	80.62257748	92.19544457	44.72135955	183.5755975	141.4213562	72.80109889	181.1077028	206.1552813	184.3908891	198.4943324	123.6931688	197.9898987	14.14213562	28.28427125	131.5294644	20	108.1665383	121.6552506	222.0360331	144.222051	192.3538406	151.3274595	143.1782106	156.5247584	106.3014581	113.137085	102.9563014	78.10249676	22.36067977	133.4166406	50	0	143.1782106	142.126704	111.8033989	254.5584412	191.0497317	130.3840481	53.85164807	140.3566885	188.6796226	184.3908891	53.85164807	130.3840481	85.44003745	151.3274595	131.5294644	130	116.6190379	140.3566885	143.1782106	170.2938637	152.6433752	101.9803903	40	186.0107524	110	186.0107524
75	127.2792206	164.924225	355.1056181	150	194.1648784	148.6606875	256.1249695	169.7056275	130	143.1782106	232.594067	180.2775638	170.8800749	42.42640687	233.2380758	241.6609195	240.8318916	305.2867504	304.1381265	232.594067	76.15773106	296.8164416	310.4834939	225.6102835	240.8318916	259.4224354	233.4523506	82.46211251	206.1552813	230.2172887	162.788206	160.3121954	212.1320344	206.1552813	254.9509757	139.2838828	228.035085	206.1552813	191.0497317	160	300.6659276	86.02325267	72.11102551	70.71067812	186.8154169	196.468827	50	188.6796226	323.8826948	330.1514804	317.6476035	331.2099032	266.8332813	327.5667871	131.5294644	130	274.5906044	148.6606875	246.9817807	264.7640459	357.7708764	161.5549442	206.1552813	294.2787794	284.6049894	100	237.0653918	245.9674775	150	113.137085	161.245155	276.5863337	100	143.1782106	0	148.6606875	212.6029163	382.7531842	160	272.9468813	196.468827	282.8427125	326.9556545	310.6444913	90.55385138	270.7397274	155.5634919	240.8318916	270.1851217	271.6615541	152.6433752	226.715681	90.55385138	304.1381265	272.0294102	245.1530134	156.5247584	182.4828759	197.9898987	322.0248438
76	64.03124237	22.36067977	254.9509757	86.02325267	114.0175425	58.30951895	151.3274595	72.80109889	20	20	164.924225	144.222051	136.0147051	111.8033989	92.19544457	174.642492	131.5294644	210.9502311	183.8477631	86.02325267	72.80109889	200.9975124	257.0992026	192.3538406	224.7220505	181.1077028	121.6552506	123.6931688	110.4536102	222.0360331	28.28427125	44.72135955	100.4987562	152.3154621	219.317122	120.4159458	130	174.9285568	58.30951895	178.0449381	277.3084925	70	100.4987562	90	158.113883	50	102.9563014	117.0469991	284.6049894	225.6102835	230.2172887	240.8318916	224.7220505	231.9482701	144.222051	114.0175425	237.6972865	127.2792206	186.8154169	228.4731932	270.7397274	14.14213562	60	256.3201124	225.6102835	64.03124237	162.788206	172.626765	44.72135955	67.08203932	162.788206	234.0939982	148.6606875	142.126704	148.6606875	0	110	278.9265136	53.85164807	241.6609195	166.4331698	250.7987241	250.1999201	212.1320344	136.0147051	250.5992817	67.08203932	117.0469991	255.5386468	245.9674775	31.6227766	104.4030651	64.03124237	220	171.1724277	210.2379604	114.0175425	44.72135955	90	240
77	86.02325267	121.6552506	148.6606875	64.03124237	30	67.08203932	44.72135955	44.72135955	111.8033989	130	64.03124237	80.62257748	80	170.2938637	72.11102551	72.11102551	28.28427125	101.9803903	92.19544457	92.19544457	147.6482306	92.19544457	152.3154621	108.1665383	144.222051	72.80109889	22.36067977	144.222051	10	147.6482306	131.5294644	151.3274595	14.14213562	67.08203932	127.2792206	94.86832981	20	98.48857802	148.6606875	140	184.3908891	130.3840481	141.4213562	142.126704	92.19544457	120.8304597	183.5755975	40	183.5755975	120.8304597	120.4159458	131.5294644	128.0624847	123.6931688	123.6931688	98.48857802	142.126704	92.19544457	86.02325267	134.5362405	161.245155	100.4987562	125.2996409	158.113883	120.8304597	164.924225	58.30951895	67.08203932	72.80109889	100	120	136.0147051	152.3154621	111.8033989	212.6029163	110	0	174.642492	161.245155	148.6606875	94.86832981	156.2049935	140.3566885	104.4030651	147.6482306	162.788206	58.30951895	40	170.2938637	155.5634919	80.62257748	31.6227766	158.113883	110	63.2455532	120.4159458	72.80109889	136.0147051	20	130
78	259.4224354	284.4292531	28.28427125	233.2380758	188.6796226	241.6609195	130	219.317122	284.6049894	298.3286778	155.5634919	212.1320344	219.317122	341.3209633	200.2498439	148.6606875	148.6606875	78.10249676	100	220	322.0248438	86.02325267	131.5294644	188.6796226	206.1552813	127.2792206	158.113883	306.1045573	178.8854382	219.317122	294.2787794	314.0063694	180.2775638	183.8477631	174.642492	248.394847	156.5247584	200	300.6659276	264.0075756	191.0497317	304.1381265	310.6444913	313.8470965	212.6029163	270.7397274	357.7708764	194.1648784	160	53.85164807	72.11102551	58.30951895	161.5549442	56.56854249	268.7005769	256.1249695	167.6305461	240.8318916	150	170.8800749	50	266.8332813	270.1851217	162.788206	130	338.3784863	148.6606875	141.4213562	246.9817807	272.9468813	248.394847	158.113883	304.1381265	254.5584412	382.7531842	278.9265136	174.642492	0	323.8826948	177.2004515	206.1552813	174.642492	82.46211251	72.11102551	304.7950131	196.468827	232.594067	162.788206	206.1552813	186.8154169	252.9822128	174.642492	332.4154028	86.02325267	111.8033989	178.8854382	228.035085	291.5475947	193.1320792	76.15773106
79	114.0175425	40	301.4962686	138.9244399	167.6305461	111.8033989	200	126.4911064	64.03124237	36.05551275	218.4032967	197.2308292	188.6796226	133.4166406	126.4911064	228.035085	180	260	225.6102835	111.8033989	94.86832981	250	310.4834939	245.9674775	277.8488798	233.4523506	170	161.245155	162.788206	274.5906044	30	10	150.3329638	206.1552813	273.1300057	170.2938637	181.1077028	228.2542442	36.05551275	226.27417	331.0589071	102.9563014	134.1640786	120.8304597	210.9502311	58.30951895	110	170.8800749	338.3784863	271.6615541	280.1785145	290	278.5677655	280.1785145	191.0497317	162.788206	291.5475947	178.0449381	240.4163056	282.3118843	320	60.8276253	64.03124237	310.1612484	278.9265136	60	215.8703314	225.6102835	98.48857802	113.137085	212.6029163	287.923601	188.6796226	191.0497317	160	53.85164807	161.245155	323.8826948	0	295.4657341	219.544984	304.6309242	301.4962686	260.1922366	174.9285568	304.1381265	120.8304597	161.245155	308.8689042	299.6664813	85.44003745	150.3329638	70.71067812	270.7397274	220	264.0075756	166.4331698	36.05551275	141.4213562	290.6888371
80	186.8154169	259.4224354	152.9705854	158.113883	130.3840481	183.8477631	138.9244399	170	234.0939982	260	84.85281374	101.9803903	111.8033989	240.208243	219.317122	78.10249676	150	120.4159458	177.2004515	240.4163056	241.8677324	121.6552506	50	50.99019514	36.05551275	89.4427191	156.2049935	191.0497317	142.126704	50	268.3281573	286.3564213	162.788206	89.4427191	22.36067977	140.3566885	134.5362405	70.71067812	291.5475947	117.0469991	36.05551275	222.0360331	210	220.2271555	90.55385138	266.2705391	270.1851217	125.2996409	50.99019514	150	110.4536102	121.6552506	22.36067977	130.3840481	141.4213562	150.3329638	10	130.3840481	64.03124237	14.14213562	130	237.0653918	272.0294102	22.36067977	50	276.5863337	92.19544457	86.02325267	196.977156	194.1648784	111.8033989	20	174.642492	130.3840481	272.9468813	241.6609195	148.6606875	177.2004515	295.4657341	0	80.62257748	10	94.86832981	130.3840481	182.4828759	20	174.642492	178.0449381	30	10	210.2379604	176.9180601	264.7640459	100	130	31.6227766	133.4166406	277.8488798	164.0121947	101.9803903
81	107.7032961	186.0107524	178.0449381	80.62257748	67.08203932	108.1665383	110.4536102	98.99494937	156.5247584	183.5755975	53.85164807	22.36067977	31.6227766	161.245155	165.5294536	58.30951895	110.4536102	130.3840481	162.788206	183.5755975	161.245155	125.2996409	114.0175425	30	58.30951895	80.62257748	111.8033989	114.0175425	85.44003745	56.56854249	194.1648784	210.9502311	107.7032961	30	60	60	90.55385138	10	220.2271555	58.30951895	114.0175425	141.4213562	130.3840481	140	10	197.9898987	190	58.30951895	130	161.245155	134.5362405	148.6606875	70.71067812	150	67.08203932	70	80	50	56.56854249	70	170.2938637	164.0121947	205.1828453	100	89.4427191	196.468827	63.2455532	67.08203932	122.0655562	114.0175425	42.42640687	80.62257748	102.9563014	53.85164807	196.468827	166.4331698	94.86832981	206.1552813	219.544984	80.62257748	0	90.55385138	136.0147051	138.9244399	107.7032961	85.44003745	100	133.4166406	89.4427191	82.46211251	136.0147051	126.4911064	184.3908891	120.4159458	114.0175425	50	53.85164807	206.1552813	102.9563014	134.5362405
82	196.468827	268.3281573	151.3274595	167.6305461	138.9244399	193.1320792	144.222051	178.8854382	243.5159132	269.2582404	92.19544457	111.8033989	121.6552506	250.1999201	226.27417	84.85281374	156.2049935	121.6552506	180.2775638	247.5883681	251.7935662	123.6931688	44.72135955	60.8276253	44.72135955	94.33981132	162.788206	200.9975124	150	58.30951895	277.3084925	295.4657341	170.2938637	98.48857802	31.6227766	150.3329638	141.4213562	80.62257748	300.1666204	126.4911064	28.28427125	231.9482701	220	230.2172887	100.4987562	274.5906044	280.1785145	134.1640786	41.23105626	150.3329638	110	120.4159458	28.28427125	130	151.3274595	160.3121954	14.14213562	140.3566885	70.71067812	22.36067977	126.4911064	245.9674775	280.1785145	14.14213562	50.99019514	286.3564213	98.99494937	92.19544457	206.1552813	203.9607805	121.6552506	22.36067977	184.3908891	140.3566885	282.8427125	250.7987241	156.2049935	174.642492	304.6309242	10	90.55385138	0	92.19544457	131.5294644	192.3538406	22.36067977	183.8477631	184.3908891	31.6227766	14.14213562	219.317122	183.8477631	274.5906044	100.4987562	134.1640786	41.23105626	143.1782106	286.5309756	172.0465053	100.4987562
83	213.7755833	261.7250466	60	184.3908891	141.4213562	200.9975124	104.4030651	180.2775638	250.1999201	270.1851217	94.86832981	147.6482306	156.5247584	287.923601	193.1320792	85.44003745	123.6931688	50	113.137085	215.4065923	276.5863337	58.30951895	50	113.137085	125.2996409	70.71067812	133.4166406	245.9674775	140	138.9244399	271.6615541	291.5475947	151.3274595	120.8304597	94.33981132	187.8829423	120.4159458	128.0624847	286.3564213	191.0497317	110	257.0992026	256.3201124	262.488095	144.222051	257.0992026	310.4834939	143.1782106	82.46211251	67.08203932	28.28427125	31.6227766	80.62257748	44.72135955	202.4845673	196.977156	85.44003745	178.8854382	80.62257748	89.4427191	36.05551275	240.8318916	259.6150997	80.62257748	50	301.4962686	92.19544457	82.46211251	210.2379604	225.6102835	178.0449381	76.15773106	238.5372088	188.6796226	326.9556545	250.1999201	140.3566885	82.46211251	301.4962686	94.86832981	136.0147051	92.19544457	0	56.56854249	241.8677324	114.0175425	191.0497317	148.6606875	123.6931688	104.4030651	220	155.241747	292.7456234	31.6227766	85.44003745	100	170.8800749	274.5906044	160.3121954	14.14213562
84	187.8829423	220.2271555	44.72135955	161.245155	116.6190379	170.8800749	60.8276253	148.6606875	215.8703314	231.9482701	86.02325267	142.126704	148.6606875	269.2582404	143.1782106	80.62257748	80.62257748	10	56.56854249	164.924225	250.7987241	14.14213562	98.48857802	126.4911064	151.3274595	58.30951895	90.55385138	234.3074903	107.7032961	162.788206	230.2172887	250.1999201	111.8033989	114.0175425	120.4159458	176.9180601	85.44003745	134.1640786	240.8318916	197.2308292	155.241747	232.594067	238.5372088	241.8677324	144.222051	210.9502311	286.3564213	122.0655562	134.1640786	22.36067977	28.28427125	31.6227766	110	20	198.4943324	184.3908891	120.4159458	169.7056275	85.44003745	120	60.8276253	200.9975124	212.1320344	123.6931688	80.62257748	269.2582404	78.10249676	72.11102551	177.2004515	201.246118	180.2775638	110.4536102	233.4523506	184.3908891	310.6444913	212.1320344	104.4030651	72.11102551	260.1922366	130.3840481	138.9244399	131.5294644	56.56854249	0	233.4523506	150.3329638	161.5549442	100.4987562	160.3121954	140.3566885	184.3908891	110	262.488095	31.6227766	41.23105626	121.6552506	156.2049935	230.2172887	123.6931688	42.42640687
85	80	158.113883	276.5863337	85.44003745	122.0655562	100.4987562	186.0107524	114.0175425	117.0469991	143.1782106	150	94.33981132	86.02325267	63.2455532	192.3538406	158.113883	174.9285568	226.715681	238.5372088	200.2498439	84.85281374	219.317122	221.3594362	136.0147051	150.3329638	178.0449381	170	14.14213562	138.9244399	140	161.5549442	170	152.3154621	122.0655562	164.924225	56.56854249	158.113883	117.0469991	193.1320792	70.71067812	210.2379604	72.11102551	42.42640687	56.56854249	98.48857802	184.3908891	98.48857802	114.0175425	233.4523506	254.5584412	236.0084744	250	177.2004515	248.394847	41.23105626	50	184.3908891	64.03124237	161.245155	174.642492	274.5906044	143.1782106	194.1648784	203.9607805	196.977156	127.2792206	156.2049935	164.0121947	110	70.71067812	70.71067812	186.8154169	14.14213562	53.85164807	90.55385138	136.0147051	147.6482306	304.7950131	174.9285568	182.4828759	107.7032961	192.3538406	241.8677324	233.4523506	0	180.2775638	101.9803903	183.8477631	180	181.1077028	120.4159458	170.8800749	113.137085	222.0360331	198.4943324	155.241747	78.10249676	180.2775638	139.2838828	238.5372088
86	193.1320792	269.2582404	172.626765	165.5294536	142.126704	192.3538406	156.5247584	180.2775638	241.6609195	268.3281573	100	107.7032961	117.0469991	240.208243	234.3074903	94.33981132	166.4331698	140.3566885	196.468827	254.9509757	245.1530134	141.4213562	67.08203932	58.30951895	30	107.7032961	172.0465053	190	155.5634919	41.23105626	277.8488798	295.2964612	176.9180601	100	36.05551275	143.1782106	150	76.15773106	302.3243292	111.8033989	30	225.6102835	210.9502311	222.0360331	94.86832981	278.0287755	271.6615541	136.0147051	58.30951895	170	130.3840481	141.4213562	41.23105626	150.3329638	140	152.9705854	30	133.4166406	80.62257748	31.6227766	148.6606875	246.9817807	284.2534081	36.05551275	70	281.6025568	108.1665383	102.9563014	205.9126028	199.2485885	110	40	171.1724277	130.3840481	270.7397274	250.5992817	162.788206	196.468827	304.1381265	20	85.44003745	22.36067977	114.0175425	150.3329638	180.2775638	0	183.5755975	194.1648784	10	10	219.544984	192.0937271	269.2582404	120	148.6606875	42.42640687	139.2838828	288.444102	176.9180601	121.6552506
87	28.28427125	86.02325267	206.1552813	22.36067977	50	10	102.9563014	14.14213562	60.8276253	85.44003745	100.4987562	78.10249676	70.71067812	113.137085	90.55385138	110.4536102	86.02325267	158.113883	148.6606875	100.4987562	89.4427191	148.6606875	192.3538406	125.2996409	158.113883	120.4159458	78.10249676	94.86832981	53.85164807	156.2049935	94.33981132	111.8033989	56.56854249	85.44003745	152.3154621	63.2455532	76.15773106	108.1665383	120.4159458	120.8304597	210.2379604	72.11102551	86.02325267	84.85281374	92.19544457	100	125.2996409	50.99019514	218.4032967	178.8854382	174.642492	186.8154169	158.113883	180.2775638	92.19544457	60.8276253	170.8800749	67.08203932	121.6552506	161.5549442	215.8703314	64.03124237	108.1665383	189.7366596	161.245155	110.4536102	100	110	22.36067977	42.42640687	102.9563014	167.6305461	110.4536102	85.44003745	155.5634919	67.08203932	58.30951895	232.594067	120.8304597	174.642492	100	183.8477631	191.0497317	161.5549442	101.9803903	183.5755975	0	86.02325267	188.6796226	178.8854382	36.05551275	72.11102551	101.9803903	162.788206	120.8304597	143.1782106	50	106.3014581	42.42640687	182.4828759
88	114.0175425	121.6552506	140.3566885	98.48857802	70	92.19544457	44.72135955	72.11102551	125.2996409	136.0147051	94.33981132	120.4159458	120	198.4943324	44.72135955	100	28.28427125	101.9803903	67.08203932	67.08203932	170.2938637	92.19544457	172.0465053	143.1782106	178.8854382	92.19544457	22.36067977	178.8854382	50	183.8477631	131.5294644	151.3274595	31.6227766	104.4030651	158.113883	133.4166406	44.72135955	136.0147051	140.3566885	180	212.6029163	155.5634919	172.0465053	170.2938637	131.5294644	110.4536102	206.1552813	80	206.1552813	110.4536102	123.6931688	131.5294644	156.2049935	120.4159458	162.788206	136.0147051	170.2938637	131.5294644	114.0175425	164.0121947	161.245155	104.4030651	111.8033989	183.8477631	142.126704	178.8854382	86.02325267	92.19544457	92.19544457	128.0624847	160	162.788206	189.7366596	151.3274595	240.8318916	117.0469991	40	162.788206	161.245155	178.0449381	133.4166406	184.3908891	148.6606875	100.4987562	183.8477631	194.1648784	86.02325267	0	202.4845673	186.0107524	94.33981132	14.14213562	174.9285568	117.0469991	63.2455532	152.6433752	111.8033989	130	44.72135955	136.0147051
89	196.977156	274.5906044	182.4828759	170	148.6606875	197.2308292	165.5294536	186.0107524	245.9674775	272.9468813	108.1665383	111.8033989	120.8304597	240.8318916	242.0743687	102.9563014	174.9285568	150.3329638	206.1552813	262.488095	247.3863375	151.3274595	76.15773106	64.03124237	31.6227766	117.0469991	180.2775638	190.2629759	162.788206	40	283.019434	300.1666204	184.3908891	106.3014581	44.72135955	145.6021978	158.113883	80.62257748	308.058436	110.4536102	31.6227766	228.035085	212.1320344	223.6067977	98.48857802	284.2534081	272.9468813	142.126704	64.03124237	180	140.3566885	151.3274595	50.99019514	160.3121954	140.3566885	155.241747	40	136.0147051	89.4427191	41.23105626	158.113883	252.3885893	290.6888371	44.72135955	80	284.6049894	116.6190379	111.8033989	210.9502311	202.4845673	110.4536102	50	170.2938637	131.5294644	270.1851217	255.5386468	170.2938637	206.1552813	308.8689042	30	89.4427191	31.6227766	123.6931688	160.3121954	180	10	188.6796226	202.4845673	0	20	224.7220505	200	272.0294102	130	158.113883	50	143.1782106	294.1088234	183.8477631	131.5294644
90	189.7366596	264.1968963	162.788206	161.5549442	136.0147051	187.8829423	147.6482306	174.9285568	237.6972865	264.0075756	92.19544457	104.4030651	114.0175425	240	226.715681	86.02325267	158.113883	130.3840481	186.8154169	247.5883681	243.3105012	131.5294644	58.30951895	53.85164807	31.6227766	98.48857802	164.0121947	190.2629759	148.6606875	44.72135955	272.9468813	290.6888371	169.7056275	94.33981132	28.28427125	141.4213562	142.126704	72.80109889	296.8164416	114.0175425	31.6227766	223.6067977	210.2379604	220.9072203	92.19544457	272.0294102	270.7397274	130.3840481	53.85164807	160	120.4159458	131.5294644	31.6227766	140.3566885	140.3566885	151.3274595	20	131.5294644	72.11102551	22.36067977	139.2838828	241.8677324	278.0287755	28.28427125	60	278.9265136	100	94.33981132	201.246118	196.468827	110.4536102	30	172.626765	130	271.6615541	245.9674775	155.5634919	186.8154169	299.6664813	10	82.46211251	14.14213562	104.4030651	140.3566885	181.1077028	10	178.8854382	186.0107524	20	0	214.7091055	184.3908891	266.8332813	110	139.2838828	36.05551275	136.0147051	283.019434	170.2938637	111.8033989
91	41.23105626	50	228.035085	56.56854249	82.46211251	28.28427125	123.6931688	41.23105626	31.6227766	50.99019514	133.4166406	114.0175425	106.3014581	111.8033989	80.62257748	143.1782106	104.4030651	182.4828759	161.245155	82.46211251	78.10249676	172.626765	225.6102835	161.245155	194.1648784	150.3329638	94.86832981	110	80	192.0937271	58.30951895	76.15773106	72.80109889	120.8304597	187.8829423	94.33981132	100.4987562	144.222051	84.85281374	152.6433752	245.9674775	67.08203932	92.19544457	85.44003745	128.0624847	67.08203932	113.137085	85.44003745	252.9822128	199.2485885	200.9975124	212.1320344	193.1320792	203.9607805	120.8304597	89.4427191	206.1552813	100	155.241747	196.977156	241.8677324	28.28427125	76.15773106	224.7220505	194.1648784	85.44003745	131.5294644	141.4213562	14.14213562	50	136.0147051	202.4845673	131.5294644	116.6190379	152.6433752	31.6227766	80.62257748	252.9822128	85.44003745	210.2379604	136.0147051	219.317122	220	184.3908891	120.4159458	219.544984	36.05551275	94.33981132	224.7220505	214.7091055	0	80.62257748	80.62257748	190.2629759	143.1782106	178.8854382	84.85281374	70.71067812	60.8276253	210.2379604
92	100	110.4536102	151.3274595	85.44003745	60.8276253	78.10249676	50.99019514	58.30951895	111.8033989	123.6931688	92.19544457	111.8033989	110.4536102	184.3908891	42.42640687	98.99494937	31.6227766	110.4536102	80.62257748	64.03124237	156.2049935	100.4987562	174.9285568	138.9244399	174.9285568	94.33981132	22.36067977	165.5294536	41.23105626	178.8854382	120.4159458	140.3566885	20	98.48857802	156.2049935	121.6552506	42.42640687	130	131.5294644	170.2938637	212.1320344	141.4213562	158.113883	156.2049935	123.6931688	101.9803903	192.0937271	70.71067812	208.0865205	121.6552506	131.5294644	140.3566885	155.5634919	130	151.3274595	123.6931688	169.7056275	120.4159458	113.137085	162.788206	170.2938637	92.19544457	104.4030651	184.3908891	144.222051	165.5294536	84.85281374	92.19544457	78.10249676	114.0175425	150.3329638	162.788206	177.2004515	140.3566885	226.715681	104.4030651	31.6227766	174.642492	150.3329638	176.9180601	126.4911064	183.8477631	155.241747	110	170.8800749	192.0937271	72.11102551	14.14213562	200	184.3908891	80.62257748	0	161.245155	123.6931688	70.71067812	150	100.4987562	120.4159458	31.6227766	143.1782106
93	80	76.15773106	306.757233	110	151.3274595	92.19544457	202.4845673	114.0175425	50	53.85164807	200.2498439	162.788206	152.9705854	63.2455532	155.5634919	210.2379604	183.8477631	259.6150997	241.8677324	150	28.28427125	250	290.1723626	213.7755833	240.4163056	222.0360331	174.642492	98.99494937	155.241747	234.0939982	72.80109889	70	152.3154621	180.2775638	243.3105012	126.4911064	177.2004515	194.1648784	100.4987562	174.9285568	298.3286778	44.72135955	70.71067812	56.56854249	174.642492	107.7032961	41.23105626	150.3329638	312.5699922	278.5677655	276.5863337	288.6173938	251.7935662	281.6025568	138.9244399	117.0469991	263.0589288	136.0147051	220	253.179778	317.8049716	78.10249676	117.0469991	282.8427125	260	14.14213562	200.9975124	210.9502311	85.44003745	70.71067812	165.5294536	261.7250466	127.2792206	143.1782106	90.55385138	64.03124237	158.113883	332.4154028	70.71067812	264.7640459	184.3908891	274.5906044	292.7456234	262.488095	113.137085	269.2582404	101.9803903	174.9285568	272.0294102	266.8332813	80.62257748	161.245155	0	264.7640459	221.3594362	233.4523506	131.5294644	92.19544457	139.2838828	284.4292531
94	186.8154169	230.8679276	58.30951895	158.113883	114.0175425	172.626765	72.80109889	151.3274595	220.9072203	240	72.11102551	128.0624847	136.0147051	264.0075756	161.5549442	64.03124237	92.19544457	22.36067977	86.02325267	183.8477631	250	28.28427125	67.08203932	102.9563014	123.6931688	44.72135955	101.9803903	224.7220505	110.4536102	136.0147051	240.8318916	260.7680962	120.4159458	100	92.19544457	166.4331698	90	114.0175425	254.9509757	178.0449381	123.6931688	230.8679276	232.594067	237.6972865	127.2792206	225.6102835	284.6049894	117.0469991	102.9563014	50	14.14213562	28.28427125	80.62257748	31.6227766	184.3908891	174.9285568	90	158.113883	64.03124237	90.55385138	53.85164807	210.2379604	228.035085	92.19544457	50	272.9468813	67.08203932	58.30951895	181.1077028	199.2485885	162.788206	80	220.2271555	170.2938637	304.1381265	220	110	86.02325267	270.7397274	100	120.4159458	100.4987562	31.6227766	31.6227766	222.0360331	120	162.788206	117.0469991	130	110	190.2629759	123.6931688	264.7640459	0	53.85164807	94.86832981	147.6482306	243.3105012	130	20
95	147.6482306	180	85.44003745	122.0655562	78.10249676	130	20	107.7032961	174.642492	191.0497317	60.8276253	111.8033989	116.6190379	230.2172887	107.7032961	60	40	40	50	130	210.2379604	30	113.137085	110	141.4213562	41.23105626	50	197.9898987	67.08203932	150.3329638	190	210	70.71067812	85.44003745	114.0175425	142.126704	44.72135955	111.8033989	202.2374842	170.8800749	161.245155	192.3538406	200	202.4845673	117.0469991	172.626765	245.9674775	84.85281374	148.6606875	58.30951895	60.8276253	70	107.7032961	60.8276253	166.4331698	148.6606875	120.8304597	136.0147051	70.71067812	117.0469991	100	160.3121954	174.642492	130.3840481	86.02325267	228.035085	50.99019514	50	136.0147051	161.245155	152.3154621	111.8033989	200	152.6433752	272.0294102	171.1724277	63.2455532	111.8033989	220	130	114.0175425	134.1640786	85.44003745	41.23105626	198.4943324	148.6606875	120.8304597	63.2455532	158.113883	139.2838828	143.1782106	70.71067812	221.3594362	53.85164807	0	111.8033989	120.4159458	191.0497317	82.46211251	72.80109889
