param n=100;
param m=4;
param K = 18;
param Q = 60;
param L =40;
param HC:= 
1 239.453
2 231.682
3 268.779
4 259.268;

param o:
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100:=
71	121.6552506	100	193.1320792	148.6606875	80	14.14213562	30	113.137085	41.23105626	85.44003745	203.9607805	70.71067812	89.4427191	152.9705854	102.9563014	164.924225	76.15773106	76.15773106	192.3538406	233.2380758	184.3908891	64.03124237	134.5362405	174.642492	165.5294536	76.15773106	78.10249676	156.5247584	136.0147051	136.0147051	174.9285568	211.896201	171.1724277	92.19544457	122.0655562	89.4427191	177.2004515	80.62257748	107.7032961	22.36067977	98.99494937	70.71067812	184.3908891	100.4987562	86.02325267	58.30951895	192.3538406	44.72135955	110	169.7056275	155.241747	72.11102551	85.44003745	72.80109889	107.7032961	41.23105626	80.62257748	106.3014581	89.4427191	141.4213562	152.9705854	80.62257748	70.71067812	120.4159458	178.8854382	94.33981132	64.03124237	70	80.62257748	41.23105626	0	117.0469991	161.5549442	200.2498439	41.23105626	170	85.44003745	106.3014581	44.72135955	114.0175425	22.36067977	40	72.80109889	126.4911064	72.80109889	98.48857802	165.5294536	80.62257748	158.113883	155.241747	98.99494937	151.3274595	50	114.0175425	63.2455532	186.0107524	110	108.1665383	122.0655562	72.80109889
72	60.8276253	104.4030651	145.6021978	188.6796226	194.1648784	123.6931688	89.4427191	123.6931688	158.113883	202.4845673	219.317122	160.3121954	155.241747	178.0449381	92.19544457	192.0937271	136.0147051	80.62257748	131.5294644	160.3121954	205.1828453	150.3329638	208.8061302	126.4911064	117.0469991	41.23105626	63.2455532	107.7032961	242.0743687	202.4845673	111.8033989	164.924225	183.8477631	202.4845673	228.035085	190	143.1782106	180	161.5549442	116.6190379	182.4828759	64.03124237	156.5247584	31.6227766	41.23105626	140.3566885	170	130	130.3840481	160.3121954	130.3840481	151.3274595	31.6227766	44.72135955	10	100	40	126.4911064	30	140.3566885	136.0147051	186.0107524	108.1665383	50.99019514	123.6931688	31.6227766	160	56.56854249	196.977156	120	117.0469991	0	120.8304597	188.6796226	76.15773106	114.0175425	184.3908891	219.544984	161.5549442	111.8033989	102.9563014	155.241747	170.2938637	219.317122	72.11102551	198.4943324	210.9502311	89.4427191	125.2996409	186.0107524	117.0469991	170.2938637	165.5294536	228.2542442	171.1724277	110	40	28.28427125	145.6021978	142.126704
73	180.2775638	210.9502311	31.6227766	110.4536102	205.1828453	156.5247584	152.9705854	230.8679276	188.6796226	228.035085	111.8033989	148.6606875	122.0655562	90	202.2374842	100.4987562	222.0360331	180.2775638	36.05551275	78.10249676	104.4030651	141.4213562	158.113883	14.14213562	10	120.4159458	90.55385138	14.14213562	295.2964612	145.6021978	30	50.99019514	82.46211251	250.5992817	281.7800561	178.0449381	22.36067977	170.2938637	111.8033989	177.2004515	152.6433752	160.3121954	36.05551275	145.6021978	100.4987562	134.5362405	50	136.0147051	72.11102551	276.5863337	20	134.5362405	121.6552506	130.3840481	117.0469991	120.8304597	110.4536102	230.2172887	111.8033989	253.179778	30	241.6609195	200.2498439	170.8800749	22.36067977	101.9803903	155.5634919	150.3329638	230.2172887	130.3840481	161.5549442	120.8304597	0	70.71067812	141.4213562	20	246.9817807	260.7680962	197.2308292	222.0360331	164.924225	180.2775638	234.0939982	287.923601	170.2938637	260	130	190.2629759	10	100	220.2271555	80	205.9126028	266.2705391	176.9180601	50	158.113883	94.86832981	250.1999201	223.6067977
74	245.9674775	269.2582404	63.2455532	84.85281374	219.317122	191.0497317	200.9975124	288.6173938	215.8703314	246.9817807	50	161.5549442	130	64.03124237	262.488095	64.03124237	270.7397274	237.6972865	85.44003745	110	53.85164807	158.113883	141.4213562	72.11102551	78.10249676	180.2775638	145.6021978	84.85281374	322.8002478	127.2792206	94.33981132	60	42.42640687	278.9265136	310.4834939	183.5755975	50	178.8854382	111.8033989	220	152.6433752	218.4032967	36.05551275	210.2379604	161.5549442	155.241747	22.36067977	162.788206	90.55385138	338.3784863	58.30951895	148.6606875	183.8477631	189.7366596	183.5755975	160	170.8800749	286.3564213	174.642492	313.2091953	53.85164807	274.5906044	253.179778	237.0653918	80.62257748	165.5294536	170.8800749	208.8061302	252.9822128	161.245155	200.2498439	188.6796226	70.71067812	0	192.3538406	86.02325267	282.8427125	284.6049894	225.6102835	281.6025568	210.2379604	206.1552813	271.6615541	323.8826948	228.035085	294.2787794	94.33981132	247.3863375	64.03124237	70.71067812	276.5863337	58.30951895	235.3720459	287.923601	193.1320792	111.8033989	223.6067977	161.245155	305.9411708	270.1851217
75	85.44003745	80.62257748	172.626765	158.113883	120.4159458	50	14.14213562	98.48857802	82.46211251	126.4911064	206.1552813	98.48857802	106.3014581	156.5247584	78.10249676	170	80.62257748	50	167.6305461	206.1552813	187.8829423	89.4427191	158.113883	152.9705854	143.1782106	36.05551275	50.99019514	133.4166406	169.7056275	156.2049935	148.6606875	192.3538406	170.8800749	128.0624847	155.5634919	123.6931688	160.3121954	114.0175425	120.4159458	42.42640687	125.2996409	36.05551275	170	60	50	80.62257748	180.2775638	67.08203932	107.7032961	152.6433752	140	94.33981132	44.72135955	31.6227766	67.08203932	42.42640687	42.42640687	94.86832981	50	125.2996409	140.3566885	113.137085	60.8276253	82.46211251	155.241747	56.56854249	94.86832981	31.6227766	120.8304597	58.30951895	41.23105626	76.15773106	141.4213562	192.3538406	0	145.6021978	114.0175425	144.222051	85.44003745	94.33981132	28.28427125	80.62257748	100	152.6433752	42.42640687	128.0624847	178.0449381	58.30951895	140.3566885	161.245155	85.44003745	152.3154621	89.4427191	152.6433752	100.4987562	156.5247584	70.71067812	70.71067812	114.0175425	82.46211251
76	174.642492	210	31.6227766	130.3840481	219.317122	166.4331698	158.113883	230	200	240.8318916	130	164.0121947	138.9244399	110	200.2498439	120.4159458	225.6102835	180.2775638	22.36067977	64.03124237	123.6931688	156.2049935	177.2004515	14.14213562	10	120.4159458	94.86832981	14.14213562	305.2867504	164.924225	10	50.99019514	101.9803903	260.7680962	291.5475947	194.1648784	36.05551275	186.0107524	130	183.8477631	170	160.3121954	50	141.4213562	100.4987562	148.6606875	64.03124237	148.6606875	89.4427191	272.9468813	40	150	120	130.3840481	111.8033989	130.3840481	110.4536102	230.2172887	110	250.7987241	50	250.5992817	202.2374842	164.924225	10	100	170.2938637	150.3329638	242.0743687	142.126704	170	114.0175425	20	86.02325267	145.6021978	0	254.9509757	272.0294102	208.0865205	220.2271555	170.8800749	192.0937271	241.6609195	295.4657341	170.2938637	268.3281573	150	190.2629759	30	120	220.2271555	100	216.3330765	278.0287755	191.0497317	30	152.9705854	90.55385138	250.1999201	228.035085
77	161.5549442	111.8033989	278.5677655	220.9072203	94.33981132	92.19544457	100	110	70.71067812	70.71067812	280.1785145	131.5294644	160.3121954	230	123.6931688	240.208243	60.8276253	111.8033989	277.3084925	317.6476035	260.1922366	130.3840481	189.7366596	260	250.7987241	148.6606875	161.245155	241.6609195	58.30951895	196.468827	259.4224354	297.3213749	250.1999201	31.6227766	44.72135955	130	262.488095	126.4911064	180.2775638	72.11102551	155.241747	122.0655562	269.2582404	158.113883	164.0121947	130	276.5863337	120.4159458	192.3538406	155.241747	240.4163056	140.3566885	155.5634919	141.4213562	176.9180601	126.4911064	156.2049935	100	162.788206	131.5294644	237.6972865	14.14213562	85.44003745	165.5294536	264.0075756	170.2938637	121.6552506	128.0624847	56.56854249	121.6552506	85.44003745	184.3908891	246.9817807	282.8427125	114.0175425	254.9509757	0	50.99019514	60.8276253	120.4159458	86.02325267	80.62257748	14.14213562	41.23105626	116.6190379	14.14213562	233.4523506	107.7032961	243.5159132	230.2172887	100.4987562	230.2172887	50.99019514	60.8276253	104.4030651	269.2582404	161.245155	184.3908891	101.9803903	50.99019514
78	206.1552813	160.3121954	291.5475947	212.1320344	70	106.3014581	130.3840481	160.3121954	72.11102551	40	272.9468813	123.6931688	155.241747	225.6102835	171.1724277	233.4523506	110	155.241747	294.1088234	336.0059523	253.179778	126.4911064	170.2938637	274.5906044	266.2705391	180.2775638	183.8477631	258.069758	40	180	278.0287755	308.8689042	247.3863375	20	31.6227766	110	272.9468813	110.4536102	174.642492	102.9563014	140.3566885	161.5549442	277.3084925	196.977156	192.0937271	130	282.3118843	125.2996409	196.977156	206.1552813	250.5992817	136.0147051	188.6796226	174.9285568	210.9502311	142.126704	186.0107524	150.3329638	194.1648784	182.4828759	245.9674775	40	131.5294644	208.8061302	280.1785145	200	114.0175425	165.5294536	31.6227766	130.3840481	106.3014581	219.544984	260.7680962	284.6049894	144.222051	272.0294102	50.99019514	0	64.03124237	170	116.6190379	80.62257748	60	64.03124237	158.113883	44.72135955	220.2271555	152.9705854	255.5386468	223.6067977	150	228.035085	56.56854249	10	92.19544457	290.6888371	202.4845673	214.0093456	152.9705854	100
79	160	126.4911064	228.2542442	160.3121954	44.72135955	42.42640687	72.80109889	134.1640786	10	41.23105626	220	70.71067812	100	170.2938637	133.4166406	180	86.02325267	110.4536102	230.2172887	272.0294102	200	70	130	210.9502311	202.4845673	120.8304597	120.4159458	194.1648784	98.48857802	136.0147051	214.0093456	245.9674775	191.0497317	53.85164807	85.44003745	72.11102551	210.2379604	67.08203932	120	50	94.86832981	110.4536102	215.4065923	143.1782106	130.3840481	70.71067812	221.3594362	63.2455532	136.0147051	188.6796226	187.8829423	80	130	117.0469991	152.3154621	78.10249676	125.2996409	125.2996409	134.1640786	161.245155	183.8477631	50	94.86832981	160.3121954	216.3330765	138.9244399	60.8276253	111.8033989	36.05551275	67.08203932	44.72135955	161.5549442	197.2308292	225.6102835	85.44003745	208.0865205	60.8276253	64.03124237	0	139.2838828	60.8276253	20	53.85164807	100	110	70	172.626765	111.8033989	192.3538406	170	120.8304597	171.1724277	10	70.71067812	44.72135955	226.715681	151.3274595	152.6433752	136.0147051	78.10249676
80	58.30951895	14.14213562	250.7987241	252.3885893	183.8477631	128.0624847	92.19544457	14.14213562	143.1782106	174.642492	299.6664813	184.3908891	198.4943324	250.5992817	20	264.1968963	60	44.72135955	240	271.6615541	281.7800561	176.9180601	247.5883681	230.8679276	220.9072203	101.9803903	136.0147051	210.9502311	174.642492	247.5883681	220	270.7397274	264.0075756	150	162.788206	202.4845673	243.3105012	194.1648784	214.0093456	94.33981132	212.6029163	63.2455532	254.9509757	80.62257748	121.6552506	169.7056275	266.8332813	155.5634919	201.246118	58.30951895	225.6102835	183.8477631	100.4987562	92.19544457	110.4536102	136.0147051	111.8033989	22.36067977	110.4536102	31.6227766	228.035085	130	44.72135955	67.08203932	230.2172887	120.4159458	178.0449381	72.80109889	162.788206	148.6606875	114.0175425	111.8033989	222.0360331	281.6025568	94.33981132	220.2271555	120.4159458	170	139.2838828	0	92.19544457	147.6482306	110	139.2838828	53.85164807	131.5294644	272.0294102	36.05551275	223.6067977	255.5386468	20	245.9674775	136.0147051	180	174.9285568	220.9072203	72.80109889	130	36.05551275	70
81	100.4987562	78.10249676	196.468827	165.5294536	100.4987562	36.05551275	14.14213562	92.19544457	60	101.9803903	218.4032967	92.19544457	108.1665383	167.6305461	80.62257748	180.2775638	60.8276253	53.85164807	193.1320792	232.594067	199.2485885	84.85281374	155.5634919	177.2004515	167.6305461	64.03124237	76.15773106	158.113883	141.4213562	156.2049935	174.642492	215.8703314	184.3908891	100	127.2792206	111.8033989	182.4828759	102.9563014	125.2996409	14.14213562	120.4159458	50	191.0497317	82.46211251	78.10249676	78.10249676	200.2498439	64.03124237	121.6552506	148.6606875	161.245155	92.19544457	72.11102551	58.30951895	94.33981132	50.99019514	70.71067812	86.02325267	78.10249676	120.4159458	160.3121954	84.85281374	50	100	180.2775638	84.85281374	86.02325267	50.99019514	94.86832981	58.30951895	22.36067977	102.9563014	164.924225	210.2379604	28.28427125	170.8800749	86.02325267	116.6190379	60.8276253	92.19544457	0	60.8276253	72.11102551	125.2996409	50.99019514	100	183.5755975	58.30951895	162.788206	170.8800749	78.10249676	164.924225	63.2455532	125.2996409	85.44003745	183.5755975	90.55385138	98.99494937	102.9563014	60
82	161.245155	134.1640786	210.9502311	140.3566885	40	31.6227766	70	144.222051	10	50	200	50.99019514	80	150.3329638	139.2838828	160	98.99494937	114.0175425	214.0093456	256.1249695	180	50	111.8033989	194.1648784	186.0107524	114.0175425	108.1665383	178.0449381	117.0469991	117.0469991	198.4943324	228.2542442	171.1724277	72.80109889	104.4030651	56.56854249	192.3538406	50	100	53.85164807	76.15773106	110.4536102	196.977156	140.3566885	120.8304597	50.99019514	202.4845673	44.72135955	117.0469991	200	170	60	123.6931688	111.8033989	145.6021978	64.03124237	117.0469991	136.0147051	126.4911064	172.0465053	165.5294536	70	102.9563014	160.3121954	200	130	41.23105626	110	50	50	40	155.241747	180.2775638	206.1552813	80.62257748	192.0937271	80.62257748	80.62257748	20	147.6482306	60.8276253	0	72.80109889	120	111.8033989	90	152.9705854	117.0469991	174.9285568	150	130.3840481	151.3274595	30	86.02325267	28.28427125	212.1320344	150	143.1782106	148.6606875	92.19544457
83	148.6606875	100.4987562	265.7066051	212.1320344	92.19544457	80.62257748	86.02325267	100.4987562	63.2455532	72.11102551	270.7397274	123.6931688	151.3274595	220.2271555	111.8033989	230.8679276	50	98.48857802	264.0075756	304.1381265	250.7987241	121.6552506	183.8477631	246.9817807	237.6972865	134.5362405	147.6482306	228.4731932	72.11102551	189.7366596	245.9674775	284.6049894	240	40	58.30951895	125.2996409	250	120.8304597	171.1724277	58.30951895	148.6606875	108.1665383	257.0992026	144.222051	150	120.4159458	264.7640459	110	181.1077028	148.6606875	228.035085	131.5294644	141.4213562	127.2792206	162.788206	114.0175425	142.126704	90.55385138	148.6606875	123.6931688	225.6102835	20	72.80109889	152.3154621	250.7987241	156.2049935	114.0175425	114.0175425	58.30951895	110.4536102	72.80109889	170.2938637	234.0939982	271.6615541	100	241.6609195	14.14213562	60	53.85164807	110	72.11102551	72.80109889	0	53.85164807	102.9563014	28.28427125	225.6102835	94.86832981	230.8679276	220.9072203	90	220	44.72135955	70	98.48857802	255.5386468	147.6482306	170.2938637	94.86832981	40
84	188.6796226	134.1640786	319.5309062	260.1922366	126.4911064	133.4166406	138.9244399	126.4911064	110	98.48857802	320	170.2938637	200	270.1851217	147.6482306	280	86.02325267	142.126704	317.8049716	357.7708764	300	170	225.6102835	300.8321791	291.5475947	186.0107524	201.246118	282.3118843	41.23105626	233.4523506	299.6664813	338.3784863	290.6888371	53.85164807	36.05551275	164.924225	303.644529	162.788206	220	111.8033989	192.3538406	155.5634919	310.4834939	191.0497317	202.4845673	170.2938637	317.8049716	161.245155	233.4523506	160	281.6025568	180	192.0937271	178.0449381	212.6029163	167.6305461	194.1648784	117.0469991	200	141.4213562	278.9265136	50	114.0175425	194.1648784	304.6309242	208.0865205	160.3121954	162.788206	85.44003745	162.788206	126.4911064	219.317122	287.923601	323.8826948	152.6433752	295.4657341	41.23105626	64.03124237	100	139.2838828	125.2996409	120	53.85164807	0	148.6606875	30	271.6615541	136.0147051	284.6049894	270	120.8304597	270.7397274	90	70.71067812	141.4213562	308.8689042	192.0937271	222.0360331	111.8033989	78.10249676
85	50	41.23105626	200	200	151.3274595	85.44003745	44.72135955	60.8276253	110.4536102	150.3329638	245.9674775	138.9244399	148.6606875	197.2308292	36.05551275	210.9502311	64.03124237	10	191.0497317	225.6102835	228.2542442	130.3840481	200	180	170	50	82.46211251	160	174.9285568	198.4943324	171.1724277	220	210.2379604	139.2838828	161.245155	161.5549442	191.0497317	152.3154621	162.788206	60	166.4331698	10	202.2374842	42.42640687	70	122.0655562	213.7755833	108.1665383	147.6482306	111.8033989	172.626765	136.0147051	50.99019514	40	67.08203932	84.85281374	60	60	60.8276253	85.44003745	174.642492	120.8304597	36.05551275	50.99019514	180.2775638	70.71067812	134.1640786	20	141.4213562	100	72.80109889	72.11102551	170.2938637	228.035085	42.42640687	170.2938637	116.6190379	158.113883	110	53.85164807	50.99019514	111.8033989	102.9563014	148.6606875	0	130.3840481	220.2271555	20	171.1724277	202.4845673	50	192.3538406	110.4536102	167.6305461	136.0147051	174.642492	44.72135955	82.46211251	80	70.71067812
86	174.642492	123.6931688	291.5475947	230.2172887	98.48857802	104.4030651	114.0175425	120.4159458	80	72.11102551	290	140.3566885	170	240.208243	136.0147051	250	72.80109889	125.2996409	290.6888371	331.2099032	270	140	196.468827	273.1300057	264.0075756	162.788206	174.9285568	254.9509757	44.72135955	203.9607805	272.9468813	310.1612484	260.7680962	28.28427125	31.6227766	136.0147051	275.1363298	133.4166406	190	86.02325267	162.788206	136.0147051	281.6025568	172.0465053	178.0449381	140.3566885	288.6173938	131.5294644	203.9607805	162.788206	252.9822128	150	169.7056275	155.5634919	191.0497317	139.2838828	170.2938637	110.4536102	176.9180601	140.3566885	250	20	98.48857802	178.8854382	277.3084925	184.3908891	130.3840481	142.126704	58.30951895	133.4166406	98.48857802	198.4943324	260	294.2787794	128.0624847	268.3281573	14.14213562	44.72135955	70	131.5294644	100	90	28.28427125	30	130.3840481	0	241.8677324	120.8304597	256.3201124	240	111.8033989	240.8318916	60	53.85164807	111.8033989	283.019434	174.9285568	198.4943324	110.4536102	63.2455532
87	254.9509757	258.069758	143.1782106	22.36067977	150.3329638	152.3154621	180.2775638	274.5906044	162.788206	180.2775638	58.30951895	101.9803903	76.15773106	40	256.1249695	31.6227766	241.6609195	228.035085	161.245155	196.468827	42.42640687	104.4030651	53.85164807	140.3566885	140	184.3908891	150	140.3566885	260.1922366	41.23105626	160	148.6606875	53.85164807	220.2271555	250	110.4536102	121.6552506	110	58.30951895	187.8829423	80	212.6029163	114.0175425	220.2271555	172.0465053	107.7032961	107.7032961	120.8304597	80.62257748	330.1514804	110	94.86832981	192.0937271	191.0497317	202.4845673	136.0147051	178.0449381	269.2582404	186.0107524	302.3243292	100	222.0360331	233.2380758	248.394847	150.3329638	180.2775638	111.8033989	205.1828453	190	125.2996409	165.5294536	210.9502311	130	94.33981132	178.0449381	150	233.4523506	220.2271555	172.626765	272.0294102	183.5755975	152.9705854	225.6102835	271.6615541	220.2271555	241.8677324	0	236.0084744	120	30	260.7680962	50	182.4828759	220.9072203	130.3840481	180	234.3074903	183.5755975	286.5309756	237.6972865
88	53.85164807	22.36067977	220	216.3330765	155.241747	94.33981132	56.56854249	41.23105626	114.0175425	150.3329638	264.0075756	150	162.788206	214.7091055	22.36067977	228.2542442	50	10	210.9502311	245.1530134	245.9674775	142.126704	212.6029163	200	190	70	101.9803903	180	165.5294536	212.1320344	191.0497317	240	228.4731932	133.4166406	152.3154621	170	210.9502311	161.245155	178.0449381	63.2455532	178.0449381	30	222.0360331	58.30951895	90	134.5362405	233.4523506	120.4159458	165.5294536	94.33981132	192.3538406	148.6606875	70.71067812	60	85.44003745	100	80	40	80.62257748	67.08203932	194.1648784	114.0175425	22.36067977	58.30951895	200.2498439	90.55385138	144.222051	40	140	113.137085	80.62257748	89.4427191	190.2629759	247.3863375	58.30951895	190.2629759	107.7032961	152.9705854	111.8033989	36.05551275	58.30951895	117.0469991	94.86832981	136.0147051	20	120.8304597	236.0084744	0	191.0497317	219.544984	30	210.2379604	110.4536102	162.788206	143.1782106	194.1648784	56.56854249	101.9803903	60	58.30951895
89	183.8477631	212.1320344	36.05551275	100.4987562	198.4943324	152.3154621	151.3274595	231.9482701	183.5755975	222.0360331	102.9563014	141.4213562	114.0175425	80	203.9607805	90.55385138	220.9072203	181.1077028	44.72135955	86.02325267	94.86832981	134.5362405	148.6606875	22.36067977	20	121.6552506	90	22.36067977	290.6888371	136.0147051	40	53.85164807	72.80109889	245.9674775	277.3084925	170.2938637	20	162.788206	102.9563014	174.642492	144.222051	161.245155	31.6227766	148.6606875	101.9803903	128.0624847	44.72135955	130.3840481	64.03124237	278.9265136	10	127.2792206	123.6931688	131.5294644	120.8304597	117.0469991	111.8033989	230.8679276	114.0175425	254.9509757	20	237.6972865	200	174.642492	31.6227766	104.4030651	148.6606875	151.3274595	224.7220505	125.2996409	158.113883	125.2996409	10	64.03124237	140.3566885	30	243.5159132	255.5386468	192.3538406	223.6067977	162.788206	174.9285568	230.8679276	284.6049894	171.1724277	256.3201124	120	191.0497317	0	90	220.9072203	70	201.246118	260.7680962	170.2938637	60	161.5549442	98.48857802	250.7987241	222.0360331
90	233.4523506	241.8677324	114.0175425	14.14213562	155.241747	143.1782106	165.5294536	259.4224354	160	184.3908891	50	100.4987562	70	10	238.5372088	10	230.8679276	210.9502311	131.5294644	167.6305461	30	100	70.71067812	110.4536102	110	162.788206	127.2792206	110.4536102	263.0589288	56.56854249	130	120.8304597	28.28427125	220.9072203	251.7935662	117.0469991	92.19544457	114.0175425	50	177.2004515	85.44003745	194.1648784	85.44003745	197.9898987	148.6606875	100.4987562	80.62257748	111.8033989	56.56854249	313.8470965	80	90	169.7056275	170.2938637	178.0449381	120.8304597	155.5634919	254.9509757	162.788206	286.5309756	70	220	219.317122	226.27417	120.4159458	156.2049935	110.4536102	186.0107524	192.3538406	114.0175425	155.241747	186.0107524	100	70.71067812	161.245155	120	230.2172887	223.6067977	170	255.5386468	170.8800749	150	220.9072203	270	202.4845673	240	30	219.544984	90	0	245.9674775	20	180	225.6102835	131.5294644	150	212.1320344	158.113883	273.1300057	228.035085
91	70.71067812	14.14213562	250	241.8677324	165.5294536	113.137085	80.62257748	14.14213562	125.2996409	155.241747	291.5475947	169.7056275	186.0107524	241.6609195	28.28427125	254.9509757	40	40	240.8318916	274.5906044	273.1300057	162.788206	233.4523506	230	220	100	131.5294644	210	155.241747	234.3074903	220.9072203	270	256.3201124	130	143.1782106	186.0107524	240.8318916	178.0449381	202.4845673	78.10249676	197.9898987	60	251.7935662	85.44003745	120	156.2049935	263.0589288	142.126704	193.1320792	70.71067812	222.0360331	170.2938637	100.4987562	90	114.0175425	125.2996409	110	10	110.4536102	42.42640687	223.6067977	110	28.28427125	78.10249676	230.2172887	120.4159458	162.788206	70	143.1782106	136.0147051	98.99494937	117.0469991	220.2271555	276.5863337	85.44003745	220.2271555	100.4987562	150	120.8304597	20	78.10249676	130.3840481	90	120.8304597	50	111.8033989	260.7680962	30	220.9072203	245.9674775	0	237.6972865	117.0469991	160	158.113883	223.6067977	80.62257748	131.5294644	30	50
92	220.2271555	232.594067	94.86832981	31.6227766	161.5549442	140.3566885	158.113883	250.7987241	161.245155	189.7366596	53.85164807	104.4030651	72.80109889	10	228.2542442	22.36067977	225.6102835	201.246118	111.8033989	148.6606875	36.05551275	101.9803903	86.02325267	90.55385138	90	150	114.0175425	90.55385138	266.8332813	72.11102551	110	102.9563014	20	223.6067977	254.9509757	125.2996409	72.80109889	120.8304597	53.85164807	172.626765	94.33981132	183.5755975	67.08203932	184.3908891	134.5362405	100.4987562	64.03124237	110	44.72135955	304.1381265	60	92.19544457	156.2049935	158.113883	162.788206	114.0175425	142.126704	246.9817807	148.6606875	277.3084925	50	220.9072203	211.896201	212.6029163	100.4987562	141.4213562	114.0175425	174.9285568	196.468827	110.4536102	151.3274595	170.2938637	80	58.30951895	152.3154621	100	230.2172887	228.035085	171.1724277	245.9674775	164.924225	151.3274595	220	270.7397274	192.3538406	240.8318916	50	210.2379604	70	20	237.6972865	0	181.1077028	230.8679276	136.0147051	130	198.4943324	142.126704	265.7066051	223.6067977
93	160.3121954	123.6931688	237.0653918	170.2938637	50	50	76.15773106	130	20	40	230	80.62257748	110	180.2775638	131.5294644	190	80.62257748	110	238.5372088	280.1785145	210	80	139.2838828	219.544984	210.9502311	125.2996409	127.2792206	202.4845673	89.4427191	145.6021978	222.0360331	254.9509757	200.9975124	44.72135955	76.15773106	80.62257748	219.317122	76.15773106	130	50.99019514	104.4030651	111.8033989	224.7220505	145.6021978	136.0147051	80.62257748	230.8679276	72.80109889	145.6021978	183.5755975	196.977156	90	134.1640786	120.8304597	156.5247584	86.02325267	130.3840481	120.8304597	138.9244399	156.5247584	193.1320792	40	92.19544457	161.245155	224.7220505	144.222051	70.71067812	114.0175425	31.6227766	76.15773106	50	165.5294536	205.9126028	235.3720459	89.4427191	216.3330765	50.99019514	56.56854249	10	136.0147051	63.2455532	30	44.72135955	90	110.4536102	60	182.4828759	110.4536102	201.246118	180	117.0469991	181.1077028	0	64.03124237	53.85164807	234.3074903	152.9705854	158.113883	130.3840481	72.11102551
94	215.8703314	170.2938637	296.8164416	213.7755833	70.71067812	113.137085	138.9244399	170.2938637	78.10249676	41.23105626	274.5906044	126.4911064	158.113883	228.035085	181.1077028	235.3720459	120	164.924225	300	342.0526275	254.9509757	130	170	280.1785145	272.0294102	188.6796226	191.0497317	264.0075756	41.23105626	180.2775638	284.2534081	313.8470965	250	30	36.05551275	110.4536102	277.8488798	111.8033989	177.2004515	111.8033989	141.4213562	170.8800749	281.7800561	206.1552813	200	134.1640786	286.3564213	130.3840481	201.246118	215.8703314	255.5386468	139.2838828	197.2308292	183.5755975	219.544984	148.6606875	194.1648784	160.3121954	202.4845673	192.3538406	250.5992817	50	141.4213562	218.4032967	286.0069929	208.0865205	117.0469991	174.642492	36.05551275	136.0147051	114.0175425	228.2542442	266.2705391	287.923601	152.6433752	278.0287755	60.8276253	10	70.71067812	180	125.2996409	86.02325267	70	70.71067812	167.6305461	53.85164807	220.9072203	162.788206	260.7680962	225.6102835	160	230.8679276	64.03124237	0	94.86832981	297.3213749	211.896201	222.0360331	162.788206	110
95	184.3908891	161.245155	206.1552813	120.4159458	28.28427125	50.99019514	92.19544457	172.0465053	36.05551275	53.85164807	181.1077028	31.6227766	63.2455532	133.4166406	165.5294536	141.4213562	127.2792206	139.2838828	212.1320344	254.5584412	161.245155	36.05551275	85.44003745	191.0497317	183.8477631	130.3840481	117.0469991	176.9180601	131.5294644	92.19544457	198.4943324	222.0360331	155.241747	90	120.4159458	28.28427125	186.0107524	22.36067977	82.46211251	80.62257748	50.99019514	133.4166406	188.6796226	160.3121954	133.4166406	42.42640687	192.3538406	44.72135955	108.1665383	228.035085	164.0121947	44.72135955	140.3566885	130	161.245155	72.80109889	131.5294644	164.0121947	141.4213562	200	158.113883	92.19544457	130.3840481	182.4828759	197.9898987	143.1782106	22.36067977	131.5294644	60.8276253	53.85164807	63.2455532	171.1724277	176.9180601	193.1320792	100.4987562	191.0497317	104.4030651	92.19544457	44.72135955	174.9285568	85.44003745	28.28427125	98.48857802	141.4213562	136.0147051	111.8033989	130.3840481	143.1782106	170.2938637	131.5294644	158.113883	136.0147051	53.85164807	94.86832981	0	214.0093456	171.1724277	155.241747	176.9180601	120.4159458
